method,cohort,station,fold_id,date,confidence,rpf,outcome,prob_day,pred_start,pred_end,true_start,true_end,proposed_mwh,required_mwh,correct_mwh,raw_min_mw,applied_min_mw,min_change_mw
m7,alpha,alpha_G,alpha_alpha_G,2022-03-28,controlled,0,AUTO_CORRECT,,45,52,-1,-1,7.2968445,0.0,0.0,0.527063,-2.545858,-3.072921
m7,alpha,alpha_G,alpha_alpha_G,2022-03-29,controlled,0,AUTO_CORRECT,,54,57,-1,-1,5.3109505,0.0,0.0,0.735222,-3.202376,-3.9375980000000004
m7,alpha,alpha_G,alpha_alpha_G,2022-03-30,controlled,0,AUTO_CORRECT,,50,52,-1,-1,1.8141845,0.0,0.0,0.108596,-1.350021,-1.4586169999999998
m7,alpha,alpha_G,alpha_alpha_G,2022-03-31,controlled,0,AUTO_CORRECT,,48,51,-1,-1,2.491561,0.0,0.0,0.199342,-2.263726,-2.4630680000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-04-01,controlled,0,AUTO_CORRECT,,56,56,-1,-1,0.774897,0.0,0.0,1.289595,-1.549794,-2.8393889999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-04-02,controlled,1,AUTO_CORRECT,,47,56,57,57,6.7794585000000005,0.007311,0.0,0.014622,-2.094704,-2.1093260000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-04-03,controlled,0,AUTO_CORRECT,,47,50,-1,-1,3.75019,0.0,0.0,0.358902,-2.55403,-2.912932
m7,alpha,alpha_G,alpha_alpha_G,2022-04-04,controlled,1,AUTO_CORRECT,,40,57,40,57,5.998111,5.998111,5.998111,0.063867,-0.964454,-1.028321
m7,alpha,alpha_G,alpha_alpha_G,2022-04-05,controlled,1,AUTO_CORRECT,,41,57,40,57,5.690603,5.729525,5.690603,0.077844,-1.067674,-1.145518
m7,alpha,alpha_G,alpha_alpha_G,2022-04-06,controlled,1,AUTO_CORRECT,,49,51,43,52,0.466637,1.058427,0.466637,0.042793,-0.417823,-0.460616
m7,alpha,alpha_G,alpha_alpha_G,2022-04-07,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.482852,2.482852,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-04-08,controlled,1,AUTO_CORRECT,,46,58,48,48,5.9474685,0.1456895,0.1456895,0.064082,-2.36931,-2.433392
m7,alpha,alpha_G,alpha_alpha_G,2022-04-09,controlled,0,AUTO_CORRECT,,52,56,-1,-1,5.2117095,0.0,0.0,0.536525,-3.343872,-3.8803970000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-04-10,controlled,1,AUTO_CORRECT,,52,54,47,50,0.25407,0.3297635,0.0,0.020429,-0.224502,-0.244931
m7,alpha,alpha_G,alpha_alpha_G,2022-04-11,controlled,1,AUTO_CORRECT,,44,45,44,46,0.2593385,0.27170350000000004,0.2593385,0.02473,-0.393093,-0.417823
m7,alpha,alpha_G,alpha_alpha_G,2022-04-12,controlled,1,AUTO_CORRECT,,51,53,51,53,0.3183665,0.28482050000000003,0.28482050000000003,0.03075,-0.364493,-0.395243
m7,alpha,alpha_G,alpha_alpha_G,2022-04-13,controlled,0,AUTO_CORRECT,,45,54,-1,-1,14.6116445,0.0,0.0,0.382772,-4.448532,-4.831304
m7,alpha,alpha_G,alpha_alpha_G,2022-04-14,controlled,1,AUTO_CORRECT,,42,57,41,57,5.3434215,1.815905,1.8131095000000002,0.005591,-2.578975,-2.5845659999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-04-15,controlled,1,AUTO_CORRECT,,45,47,45,53,0.197944,0.6968365,0.127626,0.080425,-0.174612,-0.25503699999999996
m7,alpha,alpha_G,alpha_alpha_G,2022-04-16,controlled,1,AUTO_CORRECT,,44,55,43,55,2.3310340000000003,2.3358725000000002,2.3310340000000003,0.009677,-0.632432,-0.642109
m7,alpha,alpha_G,alpha_alpha_G,2022-04-17,controlled,1,AUTO_CORRECT,,48,54,50,54,0.6800639999999999,0.341161,0.341161,0.001505,-0.421048,-0.42255299999999996
m7,alpha,alpha_G,alpha_alpha_G,2022-04-18,controlled,1,AUTO_CORRECT,,45,48,44,53,0.5299659999999999,0.762209,0.5299659999999999,0.035482,-0.360407,-0.395889
m7,alpha,alpha_G,alpha_alpha_G,2022-04-19,controlled,0,AUTO_CORRECT,,49,50,-1,-1,0.4223385,0.0,0.0,0.316969,-0.425134,-0.742103
m7,alpha,alpha_G,alpha_alpha_G,2022-04-20,controlled,1,AUTO_CORRECT,,44,46,47,48,0.22837249999999998,0.0495665,0.0,0.029245,-0.259984,-0.289229
m7,alpha,alpha_G,alpha_alpha_G,2022-04-21,controlled,1,AUTO_CORRECT,,50,57,49,49,4.271877,0.005806,0.0,0.011612,-2.28695,-2.298562
m7,alpha,alpha_G,alpha_alpha_G,2022-04-22,controlled,0,AUTO_CORRECT,,46,55,-1,-1,16.931282500000002,0.0,0.0,1.956004,-3.885558,-5.841562
m7,alpha,alpha_G,alpha_alpha_G,2022-04-23,controlled,0,AUTO_CORRECT,,44,59,-1,-1,24.8378725,0.0,0.0,1.659679,-4.197151,-5.8568299999999995
m7,alpha,alpha_G,alpha_alpha_G,2022-04-24,controlled,0,AUTO_CORRECT,,48,55,-1,-1,9.9180745,0.0,0.0,1.233254,-4.046192,-5.279446
m7,alpha,alpha_G,alpha_alpha_G,2022-04-25,controlled,0,AUTO_CORRECT,,47,55,-1,-1,15.514169500000001,0.0,0.0,2.06847,-4.724859,-6.793329
m7,alpha,alpha_G,alpha_alpha_G,2022-04-26,controlled,0,AUTO_CORRECT,,38,43,-1,-1,10.5937305,0.0,0.0,2.655744,-3.718472,-6.3742160000000005
m7,alpha,alpha_G,alpha_alpha_G,2022-04-27,controlled,0,AUTO_CORRECT,,43,44,-1,-1,2.4464025,0.0,0.0,1.872138,-2.631875,-4.5040130000000005
m7,alpha,alpha_G,alpha_alpha_G,2022-04-28,controlled,0,AUTO_CORRECT,,45,47,-1,-1,1.6948385,0.0,0.0,0.649851,-1.412168,-2.0620190000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-04-29,controlled,0,AUTO_CORRECT,,45,48,-1,-1,1.902459,0.0,0.0,0.77952,-1.179924,-1.959444
m7,alpha,alpha_G,alpha_alpha_G,2022-04-30,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.299789,3.299789,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-01,controlled,0,AUTO_CORRECT,,54,55,-1,-1,2.3974815,0.0,0.0,1.31411,-2.426082,-3.740192
m7,alpha,alpha_G,alpha_alpha_G,2022-05-02,controlled,0,AUTO_CORRECT,,53,55,-1,-1,2.4397365000000004,0.0,0.0,0.150528,-2.240502,-2.39103
m7,alpha,alpha_G,alpha_alpha_G,2022-05-03,controlled,1,AUTO_CORRECT,,44,53,44,53,1.9699815,1.9699815,1.9699815,0.058491,-0.541686,-0.600177
m7,alpha,alpha_G,alpha_alpha_G,2022-05-04,controlled,1,AUTO_CORRECT,,45,53,44,54,1.677958,1.7555870000000002,1.677958,0.063006,-0.56233,-0.625336
m7,alpha,alpha_G,alpha_alpha_G,2022-05-05,controlled,1,AUTO_CORRECT,,49,49,49,49,0.03989,0.03989,0.03989,0.070103,-0.07978,-0.149883
m7,alpha,alpha_G,alpha_alpha_G,2022-05-06,controlled,1,AUTO_CORRECT,,44,55,44,56,2.5863935,2.6104779999999996,2.5863935,0.048169,-0.565125,-0.613294
m7,alpha,alpha_G,alpha_alpha_G,2022-05-07,controlled,0,AUTO_CORRECT,,48,50,-1,-1,1.6053810000000002,0.0,0.0,0.006451,-1.37088,-1.377331
m7,alpha,alpha_G,alpha_alpha_G,2022-05-08,controlled,1,AUTO_CORRECT,,51,53,50,54,0.077952,0.0811775,0.071931,0.007956,-0.085156,-0.093112
m7,alpha,alpha_G,alpha_alpha_G,2022-05-09,controlled,0,AUTO_CORRECT,,54,55,-1,-1,2.0866405,0.0,0.0,1.471519,-2.175345,-3.646864
m7,alpha,alpha_G,alpha_alpha_G,2022-05-10,controlled,0,AUTO_CORRECT,,51,51,-1,-1,0.2343935,0.0,0.0,0.19117,-0.468787,-0.659957
m7,alpha,alpha_G,alpha_alpha_G,2022-05-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.736169,2.736169,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.846054,2.846054,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.649078,2.649078,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-14,controlled,0,AUTO_CORRECT,,50,52,-1,-1,1.4619495,0.0,0.0,0.783606,-1.124444,-1.90805
m7,alpha,alpha_G,alpha_alpha_G,2022-05-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.558331,2.558331,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-16,controlled,1,AUTO_CORRECT,,46,52,46,53,0.6410335,0.6421085,0.6410335,0.00215,-0.267295,-0.269445
m7,alpha,alpha_G,alpha_alpha_G,2022-05-17,controlled,1,AUTO_CORRECT,,47,48,46,50,0.1497755,0.25493,0.1497755,0.043223,-0.166011,-0.20923399999999998
m7,alpha,alpha_G,alpha_alpha_G,2022-05-18,controlled,1,AUTO_CORRECT,,50,53,49,50,0.7571559999999999,0.09203700000000001,0.058491,0.067092,-0.804895,-0.8719870000000001
m7,alpha,alpha_G,alpha_alpha_G,2022-05-19,controlled,0,AUTO_CORRECT,,48,49,-1,-1,1.2105679999999999,0.0,0.0,0.358686,-1.304648,-1.663334
m7,alpha,alpha_G,alpha_alpha_G,2022-05-20,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.129477,3.129477,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-21,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.057009,3.057009,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-22,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.77122,2.77122,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-23,controlled,0,AUTO_CORRECT,,45,54,-1,-1,14.061573,0.0,0.0,1.18487,-3.415265,-4.600135
m7,alpha,alpha_G,alpha_alpha_G,2022-05-24,controlled,0,AUTO_CORRECT,,46,49,-1,-1,5.368689,0.0,0.0,1.544202,-3.306025,-4.850227
m7,alpha,alpha_G,alpha_alpha_G,2022-05-25,controlled,0,AUTO_CORRECT,,44,54,-1,-1,11.7176375,0.0,0.0,1.038858,-2.719611,-3.758469
m7,alpha,alpha_G,alpha_alpha_G,2022-05-26,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,0.059781,0.059781,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-05-27,controlled,0,AUTO_CORRECT,,50,52,-1,-1,0.372449,0.0,0.0,0.222996,-0.263424,-0.48641999999999996
m7,alpha,alpha_G,alpha_alpha_G,2022-05-28,controlled,0,AUTO_CORRECT,,47,50,-1,-1,1.994389,0.0,0.0,0.468572,-1.385718,-1.85429
m7,alpha,alpha_G,alpha_alpha_G,2022-05-29,controlled,0,AUTO_CORRECT,,51,51,-1,-1,0.8753205,0.0,0.0,1.662904,-1.750641,-3.413545
m7,alpha,alpha_G,alpha_alpha_G,2022-05-30,controlled,0,AUTO_CORRECT,,49,54,-1,-1,10.867261000000001,0.0,0.0,1.731932,-4.720988,-6.452920000000001
m7,alpha,alpha_G,alpha_alpha_G,2022-05-31,controlled,0,AUTO_CORRECT,,45,46,-1,-1,1.9189095000000003,0.0,0.0,1.361203,-2.004818,-3.366021
m7,alpha,alpha_G,alpha_alpha_G,2022-06-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,1.66312,1.66312,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.469886,3.469886,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-03,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.921684,3.921684,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-04,controlled,0,AUTO_CORRECT,,52,53,-1,-1,1.6429055,0.0,0.0,1.569362,-1.689354,-3.2587159999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-06-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.350108,3.350108,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-06,controlled,0,AUTO_CORRECT,,51,53,-1,-1,1.995249,0.0,0.0,1.156055,-1.385503,-2.541558
m7,alpha,alpha_G,alpha_alpha_G,2022-06-07,controlled,0,AUTO_CORRECT,,49,50,-1,-1,2.0666415000000002,0.0,0.0,1.629788,-2.200934,-3.830722
m7,alpha,alpha_G,alpha_alpha_G,2022-06-08,controlled,0,AUTO_CORRECT,,52,52,-1,-1,0.7403825,0.0,0.0,1.371955,-1.480765,-2.85272
m7,alpha,alpha_G,alpha_alpha_G,2022-06-09,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,1.532805,1.532805,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-10,controlled,0,AUTO_CORRECT,,49,51,-1,-1,1.9731,0.0,0.0,1.040578,-1.518398,-2.558976
m7,alpha,alpha_G,alpha_alpha_G,2022-06-11,controlled,0,AUTO_CORRECT,,52,53,-1,-1,1.485711,0.0,0.0,1.414748,-1.486786,-2.901534
m7,alpha,alpha_G,alpha_alpha_G,2022-06-12,controlled,0,AUTO_CORRECT,,52,52,-1,-1,0.7740365,0.0,0.0,1.457541,-1.548073,-3.005614
m7,alpha,alpha_G,alpha_alpha_G,2022-06-13,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,1.74849,1.74849,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,1.119498,1.119498,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-15,controlled,0,AUTO_CORRECT,,51,51,-1,-1,0.39019,0.0,0.0,0.720384,-0.78038,-1.500764
m7,alpha,alpha_G,alpha_alpha_G,2022-06-16,controlled,0,AUTO_CORRECT,,51,52,-1,-1,0.5424385,0.0,0.0,0.448788,-0.580178,-1.028966
m7,alpha,alpha_G,alpha_alpha_G,2022-06-17,controlled,0,AUTO_CORRECT,,51,52,-1,-1,0.7889820000000001,0.0,0.0,0.637594,-0.837796,-1.47539
m7,alpha,alpha_G,alpha_alpha_G,2022-06-18,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.84842,2.84842,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-19,controlled,0,AUTO_CORRECT,,55,55,-1,-1,1.755802,0.0,0.0,2.020946,-3.511604,-5.5325500000000005
m7,alpha,alpha_G,alpha_alpha_G,2022-06-20,controlled,0,AUTO_CORRECT,,45,46,-1,-1,1.6336585000000001,0.0,0.0,1.201644,-2.007613,-3.209257
m7,alpha,alpha_G,alpha_alpha_G,2022-06-21,controlled,0,AUTO_CORRECT,,52,53,-1,-1,0.7021055,0.0,0.0,0.634368,-0.704686,-1.339054
m7,alpha,alpha_G,alpha_alpha_G,2022-06-22,controlled,0,AUTO_CORRECT,,48,49,-1,-1,1.4430260000000001,0.0,0.0,1.259704,-1.55732,-2.817024
m7,alpha,alpha_G,alpha_alpha_G,2022-06-23,controlled,0,AUTO_CORRECT,,50,52,-1,-1,3.0705565000000004,0.0,0.0,1.769134,-2.206526,-3.9756600000000004
m7,alpha,alpha_G,alpha_alpha_G,2022-06-24,controlled,0,AUTO_CORRECT,,55,57,-1,-1,1.7684885000000001,0.0,0.0,0.256973,-1.825474,-2.082447
m7,alpha,alpha_G,alpha_alpha_G,2022-06-25,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,0.949617,0.949617,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-26,controlled,0,AUTO_CORRECT,,50,53,-1,-1,3.1374335,0.0,0.0,1.32013,-1.880955,-3.201085
m7,alpha,alpha_G,alpha_alpha_G,2022-06-27,controlled,0,AUTO_CORRECT,,50,52,-1,-1,3.3131215000000003,0.0,0.0,1.105521,-2.5007,-3.606221
m7,alpha,alpha_G,alpha_alpha_G,2022-06-28,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.758254,3.758254,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-06-29,controlled,0,AUTO_CORRECT,,56,56,-1,-1,1.366687,0.0,0.0,2.452101,-2.733374,-5.185475
m7,alpha,alpha_G,alpha_alpha_G,2022-06-30,controlled,0,AUTO_CORRECT,,50,50,-1,-1,0.948864,0.0,0.0,1.509366,-1.897728,-3.407094
m7,alpha,alpha_G,alpha_alpha_G,2022-07-01,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.272694,3.272694,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-02,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.320003,3.320003,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-03,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.988411,2.988411,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-04,controlled,0,AUTO_CORRECT,,52,54,-1,-1,2.791112,0.0,0.0,1.034342,-2.088684,-3.1230260000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-07-05,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.30581,3.30581,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-06,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.121736,3.121736,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-07,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.655529,2.655529,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-08,controlled,0,AUTO_CORRECT,,50,51,-1,-1,1.2776605,0.0,0.0,1.011978,-1.5313,-2.543278
m7,alpha,alpha_G,alpha_alpha_G,2022-07-09,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,1.626132,1.626132,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-10,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.742556,3.742556,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-11,controlled,0,AUTO_CORRECT,,51,57,-1,-1,12.3493175,0.0,0.0,2.214482,-4.483799,-6.698281
m7,alpha,alpha_G,alpha_alpha_G,2022-07-12,controlled,0,AUTO_CORRECT,,52,57,-1,-1,8.7901905,0.0,0.0,2.398341,-3.149906,-5.548247
m7,alpha,alpha_G,alpha_alpha_G,2022-07-13,controlled,0,AUTO_CORRECT,,49,51,-1,-1,2.7245565,0.0,0.0,1.100144,-2.138573,-3.2387170000000003
m7,alpha,alpha_G,alpha_alpha_G,2022-07-14,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.774167,3.774167,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-15,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,0.710062,0.710062,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-16,controlled,0,AUTO_CORRECT,,53,53,-1,-1,1.660539,0.0,0.0,2.643917,-3.321078,-5.964995
m7,alpha,alpha_G,alpha_alpha_G,2022-07-17,controlled,0,AUTO_CORRECT,,51,53,-1,-1,1.566351,0.0,0.0,0.777154,-1.174548,-1.951702
m7,alpha,alpha_G,alpha_alpha_G,2022-07-18,controlled,0,AUTO_CORRECT,,48,48,-1,-1,0.3193345,0.0,0.0,0.613509,-0.638669,-1.252178
m7,alpha,alpha_G,alpha_alpha_G,2022-07-19,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.562998,3.562998,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-20,controlled,0,AUTO_CORRECT,,52,54,-1,-1,3.259899,0.0,0.0,0.476314,-2.593812,-3.0701259999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-07-21,controlled,0,AUTO_CORRECT,,51,55,-1,-1,9.554657500000001,0.0,0.0,2.25749,-4.62336,-6.880850000000001
m7,alpha,alpha_G,alpha_alpha_G,2022-07-22,controlled,0,AUTO_CORRECT,,47,52,-1,-1,6.816446,0.0,0.0,0.823603,-3.742556,-4.566159
m7,alpha,alpha_G,alpha_alpha_G,2022-07-23,controlled,0,AUTO_CORRECT,,46,56,-1,-1,20.938229999999997,0.0,0.0,1.769564,-5.783931,-7.553495
m7,alpha,alpha_G,alpha_alpha_G,2022-07-24,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.448231,2.448231,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-07-25,controlled,0,AUTO_CORRECT,,51,59,-1,-1,7.151155499999999,0.0,0.0,0.904673,-2.770145,-3.6748179999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-07-26,controlled,0,AUTO_CORRECT,,52,55,-1,-1,6.651295000000001,0.0,0.0,1.094984,-4.940114,-6.0350980000000005
m7,alpha,alpha_G,alpha_alpha_G,2022-07-27,controlled,0,AUTO_CORRECT,,52,53,-1,-1,1.2948635,0.0,0.0,1.124229,-1.355397,-2.4796259999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-07-28,controlled,0,AUTO_CORRECT,,48,50,-1,-1,1.192074,0.0,0.0,0.722104,-0.867686,-1.5897899999999998
m7,alpha,alpha_G,alpha_alpha_G,2022-07-29,controlled,0,AUTO_CORRECT,,51,53,-1,-1,0.643507,0.0,0.0,0.091177,-0.754145,-0.8453219999999999
m7,alpha,alpha_G,alpha_alpha_G,2022-07-30,controlled,0,AUTO_CORRECT,,47,49,-1,-1,2.693806,0.0,0.0,1.000151,-2.329528,-3.3296789999999996
m7,alpha,alpha_G,alpha_alpha_G,2022-07-31,controlled,0,AUTO_CORRECT,,53,57,-1,-1,3.2429105000000003,0.0,0.0,0.669634,-1.660109,-2.329743
m7,alpha,alpha_G,alpha_alpha_G,2022-08-01,controlled,0,AUTO_CORRECT,,49,52,-1,-1,1.2860465,0.0,0.0,0.156119,-0.947466,-1.103585
m7,alpha,alpha_G,alpha_alpha_G,2022-08-02,controlled,1,AUTO_CORRECT,,48,55,48,55,1.0191824999999999,1.0191824999999999,1.0191824999999999,0.02774,-0.409436,-0.437176
m7,alpha,alpha_G,alpha_alpha_G,2022-08-03,controlled,1,AUTO_CORRECT,,53,53,52,52,0.027848,0.02774,0.0,0.011397,-0.055696,-0.067093
m7,alpha,alpha_G,alpha_alpha_G,2022-08-04,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.899814,2.899814,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-08-05,controlled,1,AUTO_CORRECT,,52,55,55,55,2.6337025,0.071931,0.071931,0.009247,-2.28136,-2.2906069999999996
m7,alpha,alpha_G,alpha_alpha_G,2022-08-06,controlled,0,AUTO_CORRECT,,47,47,-1,-1,0.2012775,0.0,0.0,0.358902,-0.402555,-0.761457
m7,alpha,alpha_G,alpha_alpha_G,2022-08-07,controlled,0,AUTO_CORRECT,,44,46,-1,-1,2.164055,0.0,0.0,0.996495,-1.735588,-2.732083
m7,alpha,alpha_G,alpha_alpha_G,2022-08-08,controlled,0,AUTO_CORRECT,,55,55,-1,-1,0.8222055,0.0,0.0,0.42664,-1.644411,-2.071051
m7,alpha,alpha_G,alpha_alpha_G,2022-08-09,controlled,0,AUTO_CORRECT,,56,56,-1,-1,0.674258,0.0,0.0,0.598241,-1.348516,-1.946757
m7,alpha,alpha_G,alpha_alpha_G,2022-08-10,controlled,1,AUTO_CORRECT,,46,50,45,51,0.7630695000000001,0.8642455000000001,0.7630695000000001,0.098703,-0.424274,-0.522977
m7,alpha,alpha_G,alpha_alpha_G,2022-08-11,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,2.636175,2.636175,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-08-12,controlled,0,AUTO_KEEP,,-1,-1,-1,-1,0.0,0.0,0.0,3.160013,3.160013,0.0
m7,alpha,alpha_G,alpha_alpha_G,2022-08-13,controlled,0,AUTO_CORRECT,,50,55,-1,-1,6.9960035000000005,0.0,0.0,0.312883,-4.047268,-4.360151
m7,alpha,alpha_G,alpha_alpha_G,2022-08-14,controlled,1,AUTO_CORRECT,,52,54,52,52,0.5200745,0.0681675,0.0681675,0.036342,-0.509,-0.545342
m7,alpha,alpha_G,alpha_alpha_G,2022-08-15,controlled,1,AUTO_CORRECT,,48,48,50,51,0.196869,0.4163175,0.0,0.037848,-0.393738,-0.43158599999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-08-16,controlled,1,AUTO_CORRECT,,48,51,45,54,1.1046604999999998,0.329011,0.0,0.023655,-1.188956,-1.2126109999999999
m7,alpha,alpha_G,alpha_alpha_G,2022-08-17,controlled,1,AUTO_CORRECT,,45,57,44,58,4.162422,4.259405,4.162422,0.096122,-0.928113,-1.024235
m7,alpha,alpha_G,alpha_alpha_G,2022-08-18,controlled,1,AUTO_CORRECT,,57,57,53,58,0.0820375,0.3686855,0.0820375,0.074619,-0.164075,-0.23869400000000002
m7,alpha,alpha_G,alpha_alpha_G,2022-08-19,controlled,1,AUTO_CORRECT,,46,49,45,58,3.279576,0.122681,0.0,0.029676,-2.3091,-2.3387759999999997
m7,alpha,alpha_G,alpha_alpha_G,2022-08-20,controlled,1,AUTO_CORRECT,,49,49,50,56,0.043653,0.7643595,0.0,0.072038,-0.087306,-0.15934399999999999
m7,alpha,alpha_G,alpha_alpha_G,2022-08-21,controlled,1,AUTO_CORRECT,,53,53,46,52,0.4447025,0.18654700000000002,0.0,0.001935,-0.889405,-0.89134
m7,alpha,alpha_G,alpha_alpha_G,2022-08-22,controlled,1,AUTO_CORRECT,,48,55,47,56,0.6489900000000001,0.6545810000000001,0.6304965,0.012042,-0.247081,-0.259123
m7,alpha,alpha_G,alpha_alpha_G,2022-08-23,controlled,1,AUTO_CORRECT,,43,47,42,50,1.8724605,1.1933649999999998,0.5207195,0.003011,-1.151324,-1.154335
m7,alpha,alpha_G,alpha_alpha_G,2022-08-24,controlled,1,AUTO_CORRECT,,48,53,48,54,0.5668455,0.585339,0.5668455,0.006451,-0.251167,-0.25761799999999996
m7,alpha,alpha_G,alpha_alpha_G,2022-08-25,controlled,1,AUTO_CORRECT,,45,48,49,49,2.042987,0.054835,0.0,0.10967,-1.339484,-1.4491539999999998
m7,alpha,alpha_G,alpha_alpha_G,2022-08-26,controlled,0,AUTO_CORRECT,,51,51,-1,-1,1.6341965,0.0,0.0,1.82913,-3.268393,-5.097523
m7,alpha,alpha_G,alpha_alpha_G,2022-08-27,controlled,1,AUTO_CORRECT,,48,48,47,48,0.046126,0.066555,0.046126,0.005591,-0.092252,-0.097843
m7,alpha,alpha_G,alpha_alpha_G,2022-08-28,controlled,1,AUTO_CORRECT,,48,56,47,56,1.3749654999999998,1.4053935,1.3749654999999998,0.060856,-0.4847,-0.545556
