model_family,model_variant,regime,dataset,subset,summary_scope,substation_id,prediction_source,notes,day_support,day_positive_support,day_tp,day_fp,day_fn,day_tn,day_precision,day_recall,day_f1,interval_support,interval_positive_support,interval_tp,interval_fp,interval_fn,interval_tn,interval_precision,interval_recall,interval_f1,manual_correction_MWh,predicted_correction_MWh,overlap_correction_MWh,union_correction_MWh,energy_precision,energy_recall,energy_f1,energy_iou,weight_F1_bridge_improvement,weight_F2_roughness_improvement,weight_F3_slope_continuity_improvement,weight_F4_duration_plausibility,weight_F5_n_height_ratio,weight_F6_solar_strength_ratio,weight_F7_solar_peak_alignment,weight_F8_site_centered_core_score,weight_F9_site_rank_core_score
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,9,7,134,0.8269230769230769,0.86,0.8431372549019608,18528,612,520,425,92,17491,0.5502645502645502,0.8496732026143791,0.667951188182402,486.2673335,496.42203300000006,452.12027549999993,530.569091,0.9107578742380273,0.929777191171325,0.9201692638850792,0.8521421303450939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,5,0,284,0.8076923076923077,1.0,0.8936170212765957,29664,282,269,74,13,29308,0.7842565597667639,0.9539007092198581,0.8608,87.1145895,97.857282,84.50571400000001,100.4661575,0.8635608129806835,0.9700523699305271,0.9137142130283307,0.8411361208872751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,161,18,7,109,0.8994413407821229,0.9583333333333334,0.9279538904899135,28319,3656,3313,332,343,24331,0.9089163237311385,0.9061816192560175,0.9075469113820024,1588.8309545,1606.6971905,1530.72675,1664.801395,0.9527163917699027,0.963429586806933,0.9580430404877565,0.9194650812987817,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,78,16,7,185,0.8297872340425532,0.9176470588235294,0.871508379888268,27456,2110,1864,333,246,25013,0.8484296768320437,0.8834123222748815,0.8655676805200835,2201.5129779999997,2332.6579625,2050.710792,2483.4601485000003,0.8791305133317417,0.931500659997472,0.9045582175487458,0.8257474126325807,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,0,0,4,333,0.0,0.0,0.0,32256,63,0,0,63,32193,0.0,0.0,0.0,30.179627500000002,0.0,0.0,30.179627500000002,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,9,2,302,0.7352941176470589,0.9259259259259259,0.819672131147541,32448,465,433,103,32,31880,0.8078358208955224,0.9311827956989247,0.865134865134865,762.926518,767.1241024999999,745.191622,784.8589985,0.971409475430998,0.9767541229966791,0.9740744678845743,0.9494592320712242,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,116,2,11,103,0.9830508474576272,0.9133858267716536,0.9469387755102041,22272,2770,2505,126,265,19376,0.9521094640820981,0.9043321299638989,0.9276059988890946,4780.516982,4640.09525,4524.2341595,4896.378072500001,0.9750304499675948,0.9463901449435328,0.9604968441715603,0.9239960829229857,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,44,12,6,131,0.7857142857142857,0.88,0.830188679245283,18528,612,533,482,79,17434,0.5251231527093596,0.8709150326797386,0.6551936078672403,486.2673335,506.53939750000006,453.40889999999996,539.397831,0.8951108289656776,0.9324272242112269,0.9133880459156555,0.8405834690870307,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,4,0,285,0.84,1.0,0.9130434782608696,29664,282,269,71,13,29311,0.7911764705882353,0.9539007092198581,0.8649517684887459,87.1145895,97.3506185,84.50571400000001,99.95949399999999,0.8680552348005885,0.9700523699305271,0.9162238767540383,0.8453995775528838,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,164,24,4,103,0.8723404255319149,0.9761904761904762,0.9213483146067415,28319,3656,3349,385,307,24278,0.8968934118907338,0.9160284463894968,0.9063599458728011,1588.8309545,1640.411294,1543.935258,1685.3069905000002,0.9411878982101181,0.9717429369229978,0.9562213913912258,0.9161151450169576,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,77,17,8,184,0.8191489361702128,0.9058823529411765,0.8603351955307263,27456,2110,1841,346,269,25000,0.8417924096936442,0.8725118483412322,0.8568768908540841,2201.5129779999997,2321.616506,2031.168201,2491.9612830000005,0.8748939352173954,0.922623768879731,0.8981251623173739,0.8150881857019604,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,0,0,4,333,0.0,0.0,0.0,32256,63,0,0,63,32193,0.0,0.0,0.0,30.179627500000002,0.0,0.0,30.179627500000002,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,11,2,300,0.6944444444444444,0.9259259259259259,0.7936507936507936,32448,465,433,107,32,31876,0.8018518518518518,0.9311827956989247,0.8616915422885572,762.926518,768.7068005,745.191622,786.4416965,0.9694094308978344,0.9767541229966791,0.9730679177569748,0.9475484645796626,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,110,1,17,104,0.990990990990991,0.8661417322834646,0.9243697478991598,22272,2770,2442,110,328,19392,0.9568965517241379,0.8815884476534296,0.9177001127395715,4780.516982,4563.589388,4459.0488055,4885.0575645,0.9770924652478834,0.9327545163607996,0.954408828182036,0.9127935027632365,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,8,7,135,0.8431372549019608,0.86,0.8514851485148515,18528,612,520,400,92,17516,0.5652173913043478,0.8496732026143791,0.6788511749347258,486.2673335,496.42203300000006,452.12027549999993,530.569091,0.9107578742380273,0.929777191171325,0.9201692638850792,0.8521421303450939,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,5,0,284,0.8076923076923077,1.0,0.8936170212765957,29664,282,269,74,13,29308,0.7842565597667639,0.9539007092198581,0.8608,87.1145895,97.857282,84.50571400000001,100.4661575,0.8635608129806835,0.9700523699305271,0.9137142130283307,0.8411361208872751,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,162,18,6,109,0.9,0.9642857142857143,0.9310344827586207,28319,3656,3319,332,337,24331,0.9090660093125171,0.9078227571115973,0.9084439578486383,1588.8309545,1608.0279835000001,1532.057543,1664.801395,0.9527555233618232,0.9642671793753751,0.9584767878175297,0.9202644517245854,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,77,16,8,185,0.8279569892473119,0.9058823529411765,0.8651685393258428,27456,2110,1841,332,269,25014,0.8472158306488725,0.8725118483412322,0.859677795937427,2201.5129779999997,2312.4242945,2031.168201,2482.7690715000003,0.8783717615452512,0.922623768879731,0.8999541102949609,0.8181059705938905,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r2p0_sc0p5,R1_beta_loso,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,0,0,4,333,0.0,0.0,0.0,32256,63,0,0,63,32193,0.0,0.0,0.0,30.179627500000002,0.0,0.0,30.179627500000002,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,7,2,304,0.78125,0.9259259259259259,0.847457627118644,32448,465,433,71,32,31912,0.8591269841269841,0.9311827956989247,0.893704850361197,762.926518,763.1029325000001,745.191622,780.8378285,0.9765283165125302,0.9767541229966791,0.9766412067025834,0.9543487710265308,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,108,1,19,104,0.9908256880733946,0.8503937007874016,0.9152542372881356,22272,2770,2387,101,383,19401,0.9594051446945338,0.8617328519855596,0.9079497907949791,4780.516982,4486.748777,4397.4310985,4869.8346605,0.9800930065534624,0.9198651767282855,0.9490244939246272,0.902993921778959,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,10,7,133,0.8113207547169812,0.86,0.8349514563106797,18528,612,520,433,92,17483,0.5456453305351522,0.8496732026143791,0.6645367412140575,486.2673335,498.19031500000006,452.12027549999993,532.337373,0.907525220557529,0.929777191171325,0.918516456627438,0.849311542700948,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,5,0,284,0.8076923076923077,1.0,0.8936170212765957,29664,282,269,74,13,29308,0.7842565597667639,0.9539007092198581,0.8608,87.1145895,97.857282,84.50571400000001,100.4661575,0.8635608129806835,0.9700523699305271,0.9137142130283307,0.8411361208872751,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,163,17,5,110,0.9055555555555556,0.9702380952380952,0.9367816091954022,28319,3656,3335,326,321,24337,0.9109532914504234,0.912199124726477,0.9115757824244909,1588.8309545,1615.2460889999998,1540.98026,1663.0967835000001,0.9540219725614827,0.9698830801574744,0.9618871450835635,0.9265728100062794,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,72,11,13,190,0.8674698795180723,0.8470588235294118,0.8571428571428572,27456,2110,1745,223,365,25123,0.8866869918699187,0.8270142180094787,0.8558116723884258,2201.5129779999997,2123.050251,1937.1856125,2387.3776165,0.9124539617409178,0.879933769120847,0.8958988503206368,0.8114282378754973,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b2p0_r1p5_sc0p0,R1_beta_loso,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,0,0,4,333,0.0,0.0,0.0,32256,63,0,0,63,32193,0.0,0.0,0.0,30.179627500000002,0.0,0.0,30.179627500000002,0.0,0.0,0.0,0.0,2.0,1.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,10,2,301,0.7142857142857143,0.9259259259259259,0.8064516129032259,32448,465,433,105,32,31878,0.8048327137546468,0.9311827956989247,0.8634097706879362,762.926518,768.2253035,745.191622,785.9601995,0.9700170231375359,0.9767541229966791,0.973373915683906,0.9481289542066691,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,119,3,8,102,0.9754098360655737,0.937007874015748,0.9558232931726907,22272,2770,2567,148,203,19354,0.94548802946593,0.9267148014440433,0.936007292616226,4780.516982,4763.537614000001,4596.673017499999,4947.381578500001,0.9649704463318212,0.9615430788778232,0.9632537138726147,0.9291122878970793,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,44,15,6,128,0.7457627118644068,0.88,0.8073394495412843,18528,612,533,515,79,17401,0.5085877862595419,0.8709150326797386,0.6421686746987952,486.2673335,504.78945400000003,453.40889999999996,537.6478874999999,0.8982138917664471,0.9324272242112269,0.9150008470125127,0.843319411349868,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,20,4,1,285,0.8333333333333334,0.9523809523809523,0.888888888888889,29664,282,259,69,23,29313,0.7896341463414634,0.9184397163120568,0.8491803278688524,87.1145895,93.82484450000001,81.276317,99.663117,0.8662558135121662,0.9329816907419395,0.8983814661429745,0.8155104861911956,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,164,25,4,102,0.8677248677248677,0.9761904761904762,0.9187675070028012,28319,3656,3349,398,307,24265,0.8937816920202829,0.9160284463894968,0.9047683371606106,1588.8309545,1647.920228,1543.935258,1692.8159245000002,0.93689926961683,0.9717429369229978,0.9540030548826408,0.9120514733201281,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,79,19,6,182,0.8061224489795918,0.9294117647058824,0.8633879781420767,27456,2110,1878,411,232,24935,0.8204456094364351,0.8900473933649289,0.8538304160036371,2201.5129779999997,2437.8000119999997,2064.381506,2574.931484,0.8468215176955215,0.9377103503952182,0.8899513830818303,0.8017228880953012,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r0p5_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,3,3,1,330,0.5,0.75,0.6,32256,63,46,46,17,32147,0.5,0.7301587301587301,0.5935483870967742,30.179627500000002,50.4214245,21.545449500000004,59.0556025,0.4273074335692361,0.7139070719146551,0.5346195605486639,0.36483328571577955,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,10,2,301,0.7142857142857143,0.9259259259259259,0.8064516129032259,32448,465,433,105,32,31878,0.8048327137546468,0.9311827956989247,0.8634097706879362,762.926518,768.2253035,745.191622,785.9601995,0.9700170231375359,0.9767541229966791,0.973373915683906,0.9481289542066691,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,118,2,9,103,0.9833333333333333,0.9291338582677166,0.9554655870445343,22272,2770,2552,124,218,19378,0.953662182361734,0.9212996389891697,0.937201615864855,4780.516982,4697.9050015,4583.0796525,4895.342331000001,0.9755581798773415,0.9586995862072224,0.9670554150212359,0.9362122896855278,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,44,17,6,126,0.7213114754098361,0.88,0.7927927927927928,18528,612,533,559,79,17357,0.4880952380952381,0.8709150326797386,0.6255868544600939,486.2673335,510.15218200000004,453.40889999999996,543.0106155,0.8887718527880372,0.9324272242112269,0.9100763141365831,0.8349908584798191,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,4,0,285,0.84,1.0,0.9130434782608696,29664,282,269,71,13,29311,0.7911764705882353,0.9539007092198581,0.8649517684887459,87.1145895,97.3506185,84.50571400000001,99.95949399999999,0.8680552348005885,0.9700523699305271,0.9162238767540383,0.8453995775528838,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_F,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,295,168,164,24,4,103,0.8723404255319149,0.9761904761904762,0.9213483146067415,28319,3656,3349,385,307,24278,0.8968934118907338,0.9160284463894968,0.9063599458728011,1588.8309545,1640.411294,1543.935258,1685.3069905000002,0.9411878982101181,0.9717429369229978,0.9562213913912258,0.9161151450169576,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_G,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,286,85,78,20,7,181,0.7959183673469388,0.9176470588235294,0.8524590163934426,27456,2110,1864,409,246,24937,0.8200615926088869,0.8834123222748815,0.8505589778690393,2201.5129779999997,2421.0077724999996,2050.710792,2571.8099585,0.8470484131830684,0.931500659997472,0.8872694803060355,0.7973803761130431,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p0,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_H,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,337,4,3,1,1,332,0.75,0.75,0.75,32256,63,46,22,17,32171,0.6764705882352942,0.7301587301587301,0.7022900763358779,30.179627500000002,34.470358000000004,21.545449500000004,43.104536,0.6250428121460183,0.7139070719146551,0.6665260427629949,0.4998418147918354,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_A,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,338,27,25,11,2,300,0.6944444444444444,0.9259259259259259,0.7936507936507936,32448,465,433,107,32,31876,0.8018518518518518,0.9311827956989247,0.8616915422885572,762.926518,768.7068005,745.191622,786.4416965,0.9694094308978344,0.9767541229966791,0.9730679177569748,0.9475484645796626,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_B,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,232,127,110,1,17,104,0.990990990990991,0.8661417322834646,0.9243697478991598,22272,2770,2433,102,337,19400,0.9597633136094674,0.8783393501805055,0.9172478793590951,4780.516982,4546.941166,4449.4504065,4878.0077415,0.9785590453140252,0.9307467002530146,0.9540542205389696,0.9121450072016046,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_C,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,339,0,0,0,0,339,0.0,0.0,0.0,32544,0,0,0,0,32544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_D,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,193,50,43,9,7,134,0.8269230769230769,0.86,0.8431372549019608,18528,612,520,425,92,17491,0.5502645502645502,0.8496732026143791,0.667951188182402,486.2673335,496.42203300000006,452.12027549999993,530.569091,0.9107578742380273,0.929777191171325,0.9201692638850792,0.8521421303450939,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
small_grid_physical_score,G_b1p0_r1p0_sc0p5,R2_beta_loso_plus_alpha,beta,beta_sure_only,site,beta_E,C14_small_weight_grid,Top-10 day-F1 grid candidate expanded to selected v0.3 candidate window.,310,21,21,5,0,284,0.8076923076923077,1.0,0.8936170212765957,29664,282,269,74,13,29308,0.7842565597667639,0.9539007092198581,0.8608,87.1145895,97.857282,84.50571400000001,100.4661575,0.8635608129806835,0.9700523699305271,0.9137142130283307,0.8411361208872751,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.0
