dataset,substation_id,date,v03_candidate_count,v03_selected_left_slot,v03_selected_right_slot,v03_selected_duration_h,selected_start_time,selected_end_time,M0_all_equal_score,n_missing_net,n_missing_solar,F5_n_height_ratio,F7_solar_peak_alignment,F6_solar_strength_ratio,F1_bridge_improvement,F2_roughness_improvement,F3_slope_continuity_improvement,F4_duration_plausibility,F8_site_centered_core_score,F9_site_rank_core_score,true_day,confidence,month,month_sin,month_cos,is_weekend,season,season_autumn,season_spring,season_summer,season_winter
alpha,alpha_H,2022-06-09,823,33,58,6.5,08:15,14:30,1.9014367984734564,0,0,0.0,0.8214285714285714,0.7951455842915137,-0.999953457452766,-0.6881157930321528,0.8592558839789344,1.0,0.0056947886020785,0.107981220657277,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-10,823,46,48,0.75,11:30,12:00,2.068875901034674,0,0,0.0,0.9285714285714286,0.795992623895579,-0.9999143043492468,-0.6485906961352541,0.8927996650998009,0.5,0.0300641323091733,0.5699530516431925,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-11,823,37,57,5.25,09:15,14:15,0.8024523715603309,0,0,0.0,0.9285714285714286,0.7881384387932533,-0.9998218305529548,-0.688744115689364,0.6378772645504371,1.0,-0.0682636497932205,-0.7953051643192488,False,not_applicable,6,1.2246467991473532e-16,-1.0,1,winter,0,0,0,1
alpha,alpha_H,2022-06-12,823,38,54,4.25,09:30,13:30,0.8229043642351552,0,0,0.0,0.8571428571428572,0.782677823331849,-0.999411507376913,-0.6925598701924423,0.667809707311637,1.0,-0.0594213126484993,-0.7333333333333334,False,not_applicable,6,1.2246467991473532e-16,-1.0,1,winter,0,0,0,1
alpha,alpha_H,2022-06-13,821,50,56,1.75,12:30,14:00,1.3912645383091953,0,0,0.0185842737995145,0.7142857142857143,0.7341822857673457,-0.9999236909933626,-0.6412764847994595,0.7644342368318805,1.0,-0.0102894022162405,-0.1887323943661971,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-14,823,55,57,0.75,13:45,14:15,-0.0231167904387533,0,0,0.0028260766838979,0.4285714285714286,0.6454440153261872,-0.9999941178219564,-0.6239629604978987,0.6526547570470221,0.5,-0.0418015296535375,-0.5868544600938967,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-15,823,48,49,0.5,12:00,12:15,0.8150909897468815,0,0,0.0,0.9642857142857144,0.7776805132509366,-0.999968241792476,-0.6501437927697253,0.7434811731418193,0.3333333333333333,-0.0202443763693873,-0.3333333333333333,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-16,821,52,60,2.25,13:00,15:00,1.743958839374831,0,0,0.0241946551662041,0.3571428571428571,0.67357130406832,-0.9995692870989688,-0.6293018580730911,0.8567194406096977,1.0,0.0245820092499526,0.4366197183098592,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-17,815,47,59,3.25,11:45,14:45,1.1175496845796022,0,0,0.0214929945468607,0.5,0.655040422321073,-0.9998539279811732,-0.644755059735807,0.7691784455635219,1.0,-0.0098442699470794,-0.1737089201877933,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-18,791,46,55,2.5,11:30,13:45,1.769694512160883,0,0,0.0240649701433908,0.8928571428571429,0.6713451933965882,-0.9996866535260776,-0.6998685338279415,0.857953975500193,1.0,0.0014321734861313,0.0215962441314554,False,not_applicable,6,1.2246467991473532e-16,-1.0,1,winter,0,0,0,1
alpha,alpha_H,2022-06-19,821,51,52,0.5,12:45,13:00,1.075999034392053,0,0,0.0,0.6785714285714286,0.7001753625770558,-0.9999960769981012,-0.6218554695695947,0.8058515071899228,0.3333333333333333,0.0099658976448156,0.1699530516431924,False,not_applicable,6,1.2246467991473532e-16,-1.0,1,winter,0,0,0,1
alpha,alpha_H,2022-06-20,673,34,47,3.5,08:30,11:45,1.63156703940333,0,0,0.0,0.8928571428571429,0.4578555634871714,-0.999899786787006,-0.6956937782403393,0.8665908676590449,1.0,0.0056316783146398,0.1042253521126761,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-21,805,33,53,5.25,08:15,13:15,0.976448293097712,0,0,0.0,0.8571428571428572,0.7501170463813907,-0.99977092600484,-0.6712517485990458,0.6934817872270558,1.0,-0.0438810516882033,-0.6093896713615023,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-22,805,54,57,1.0,13:30,14:15,0.7579470288920642,0,0,0.0,0.25,0.7170685476080892,-0.9999725030125022,-0.6260004206174076,0.7766714360218783,0.6666666666666666,-0.0011345850986038,-0.0253521126760563,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-23,823,33,51,4.75,08:15,12:45,1.9341398914357173,0,0,0.0,0.5714285714285714,0.7551264610970898,-0.99995430128565,-0.6906481796193612,0.9066476779249912,1.0,0.0206476431107333,0.3708920187793427,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-24,823,34,52,4.75,08:30,13:00,0.6846953274100998,0,0,0.0,0.6428571428571428,0.6161897481480894,-0.9996548240986064,-0.6908330010584551,0.7257145081150516,1.0,-0.0396251949099299,-0.5699530516431925,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-25,823,51,52,0.5,12:45,13:00,-0.0908741428507988,0,0,0.0,0.75,0.7425848866360899,-0.9999846098853016,-0.6597660847623674,0.6085693133981095,0.3333333333333333,-0.0684278829791132,-0.7971830985915493,False,not_applicable,6,1.2246467991473532e-16,-1.0,1,winter,0,0,0,1
alpha,alpha_H,2022-06-26,701,43,45,0.75,10:45,11:15,-1.0936474314213929,0,0,0.0040141364547201,0.1428571428571429,0.4380783571373421,-0.9999707215095096,-0.6618209048574232,0.5072144628084645,0.5,-0.1028931437487494,-0.9211267605633804,False,not_applicable,6,1.2246467991473532e-16,-1.0,1,winter,0,0,0,1
alpha,alpha_H,2022-06-27,815,44,52,2.25,11:00,13:00,1.654865301209285,0,0,0.0131460520899322,0.8571428571428572,0.7061064282986357,-0.9997009287424008,-0.6512248612726286,0.7940784775826931,1.0,-0.0036498600400387,-0.0610328638497652,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-28,823,53,55,0.75,13:15,13:45,0.6569535247308946,0,0,0.0,0.5714285714285714,0.4882498852370155,-0.9998527520517976,-0.6278728463700824,0.7737145086463268,0.5,-0.0027044524877776,-0.0460093896713614,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-29,821,50,51,0.5,12:30,12:45,1.3360288774972566,0,0,0.0,0.8928571428571429,0.7168681191415979,-0.999799413914524,-0.6355192971653398,0.8242057924425973,0.3333333333333333,0.0115949378916511,0.192488262910798,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-06-30,791,39,50,3.0,09:45,12:30,1.4080420673487444,0,0,0.0,0.9642857142857144,0.7101329718876672,-0.9998499320336814,-0.6662160668582539,0.7590344538080788,1.0,-0.0203779375905455,-0.3389671361502347,False,not_applicable,6,1.2246467991473532e-16,-1.0,0,winter,0,0,0,1
alpha,alpha_H,2022-07-01,805,45,47,0.75,11:15,11:45,1.4509832774432012,0,0,0.0,0.9285714285714286,0.1621636817353143,-0.9999965824783748,-0.7493979054477874,0.9957822365384792,0.5,0.0307618269748456,0.5830985915492957,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-02,805,44,45,0.5,11:00,11:15,-0.1228446782302316,0,0,0.0,0.9642857142857144,0.2038355118561995,-0.9999514592259584,-0.7328826745356581,0.7559521738129031,0.3333333333333333,-0.0436614092121644,-0.603755868544601,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-03,821,44,45,0.5,11:00,11:15,-0.7749862288860005,0,0,0.0,0.8214285714285714,0.1846612891509039,-0.9999744445808558,-0.7350869384704967,0.6089066434375707,0.3333333333333333,-0.0934190024338538,-0.8948356807511737,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-04,791,58,60,0.75,14:30,15:00,0.3707844237331116,0,0,0.0,0.5,0.1483225197008171,-0.9998506059385186,-0.6817408000451802,0.8440056544509915,0.5,0.0027706602598375,0.0572769953051643,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-05,815,37,38,0.5,09:15,09:30,0.4572691953907081,0,0,0.0,0.3928571428571429,0.09250947934736,-0.9999837472000148,-0.7150454086064282,0.9360027793786052,0.3333333333333333,0.0222904519614607,0.3953051643192489,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-06,773,48,49,0.5,12:00,12:15,0.3962166864056191,0,0,0.0,0.6785714285714286,0.2248375496455804,-0.9998813256504652,-0.7499029835058684,0.9043945304591726,0.3333333333333333,0.0001693178716863,0.0046948356807512,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-07,815,37,45,2.25,09:15,11:15,0.4285746619521711,0,0,0.0,0.3571428571428571,0.4517855212615909,-0.999885305368551,-0.7044418528051022,0.7794184236718835,1.0,-0.0263370007298499,-0.4291079812206573,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-08,823,36,55,5.0,09:00,13:45,1.5173550182759232,0,0,0.0,0.8214285714285714,0.8255124605347753,-0.9992326636016344,-0.6755293938873831,0.7886333254130005,1.0,-0.0134103332545989,-0.2300469483568075,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-09,823,54,56,0.75,13:30,14:00,-0.0857433252727927,0,0,6.796893316045327e-05,0.5,0.7212796976063032,-0.9999957002543006,-0.6400732494359876,0.6176424699361397,0.5,-0.0588429158139762,-0.7258215962441315,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-10,821,38,39,0.5,09:30,09:45,0.6698749213907077,0,0,0.0,0.3928571428571429,0.2152632337924914,-0.9994656024513195,-0.6310793931246219,0.8611611189410153,0.3333333333333333,0.0255046185590979,0.4723004694835682,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-11,773,34,35,0.5,08:30,08:45,0.944250921511598,0,0,0.0,0.3928571428571429,0.2287233396468768,-0.9999439503055688,-0.6451828577319154,0.9094580211165214,0.3333333333333333,0.0367429817970856,0.688262910798122,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-12,823,37,56,5.0,09:15,14:00,1.8690756310271888,0,0,0.0059200101537758,0.8928571428571429,0.8345157383337725,-0.9995532545524936,-0.6555201822070083,0.8074078894292354,1.0,-0.0005892716726821,-0.015962441314554,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-13,791,35,53,4.75,08:45,13:15,2.4893403616619496,0,0,0.0042725651760877,1.0,0.717848783715652,-0.9998408620707476,-0.6783779457071046,0.9125811694887224,1.0,0.0267533646743633,0.5061032863849766,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-14,821,38,55,4.5,09:30,13:45,2.114446860101377,0,0,0.0216198336785874,0.8214285714285714,0.7376439307951662,-0.9994270975494636,-0.6622421462266065,0.8688205630022333,1.0,0.017683017179461,0.3089201877934273,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-15,821,36,57,5.5,09:00,14:15,0.9673809336736876,0,0,0.0021200305454979,0.8214285714285714,0.8332630354961925,-0.9995333427272356,-0.6633499891820377,0.6737724907020972,1.0,-0.0477377029649853,-0.6525821596244131,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-16,727,39,57,4.75,09:45,14:15,1.4565957550013229,0,0,0.0006038053082376,0.5,0.6218724130447768,-0.9994899780672666,-0.7003309026316729,0.8797811705296509,1.0,0.0086193407143104,0.1455399061032865,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-17,821,54,56,0.75,13:30,14:00,-0.2958687757851995,0,0,0.0,0.5714285714285714,0.754935398466165,-0.9999651812903998,-0.6568987410300583,0.5276585919542823,0.5,-0.0944358660179853,-0.8985915492957747,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-18,821,44,51,2.0,11:00,12:45,2.282216588375345,0,0,0.0,0.8928571428571429,0.8621772073738067,-0.9998737635729648,-0.6625352966031733,0.8688565169739851,1.0,0.0174483963700223,0.3032863849765257,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-19,805,33,48,4.0,08:15,12:00,1.5860704781353747,0,0,0.0,0.6785714285714286,0.5626206941517167,-0.9998794689724252,-0.6784091367870265,0.8592757561419772,1.0,0.0089616275649151,0.1549295774647887,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-20,773,34,40,1.75,08:30,10:00,1.9006826844583693,0,0,0.0,0.5714285714285714,0.3489677864061835,-0.9991617367933404,-0.6348438997730828,0.897182568174389,1.0,0.0363582213067285,0.6807511737089202,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-21,805,37,61,6.25,09:15,15:15,1.881657794119064,0,0,0.0277671687578394,0.7142857142857143,0.4172398164886371,-0.9997732573588942,-0.7084915854755865,0.9385642306965803,1.0,0.0253990400581065,0.4666666666666665,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-22,823,48,49,0.5,12:00,12:15,1.7695393048400834,0,0,0.0,0.9642857142857144,0.791359219578114,-0.9996845341284812,-0.6321853938021624,0.858985287169287,0.3333333333333333,0.0243376971836211,0.4291079812206573,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-23,727,42,45,1.0,10:30,11:15,0.8082397580538799,0,0,0.0409757376135072,0.1785714285714286,0.4096380424095551,-0.999923098329724,-0.6419977376196384,0.8471316811630323,0.6666666666666666,0.0170361925086299,0.2901408450704226,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-24,823,42,56,3.75,10:30,14:00,2.294739420103966,0,0,0.0,0.9285714285714286,0.834425283149187,-0.9997810616815612,-0.6656860007581488,0.8725179705083228,1.0,0.0176495467936109,0.3070422535211268,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-25,815,57,58,0.5,14:15,14:30,1.1893374318880194,0,0,0.0,0.4642857142857143,0.5787932458708801,-0.9998996051948756,-0.6270827486641674,0.8674552957063174,0.3333333333333333,0.0287902247198315,0.5436619718309859,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-26,821,33,51,4.75,08:15,12:45,0.9215188712597258,0,0,0.0010041793959801,0.5,0.8554857501835101,-0.999744557450088,-0.6414430396106363,0.7063017716512965,1.0,-0.0296626976990693,-0.4704225352112676,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-27,823,56,57,0.5,14:00,14:15,1.4759053776215394,0,0,0.0,0.3928571428571429,0.7365296936167501,-0.9999954467167468,-0.6370571144029525,0.905185343761534,0.3333333333333333,0.0380101716513515,0.7070422535211267,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-28,821,53,56,1.0,13:15,14:00,2.071672607750944,0,0,0.0,0.6071428571428572,0.8125551512056713,-0.9997678968787148,-0.6401305502113221,0.9040246818736531,0.6666666666666666,0.036674655698612,0.6845070422535211,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-29,823,52,54,0.75,13:00,13:30,0.0849465387051909,0,0,0.0,0.6428571428571428,0.8863264108726401,-0.9999756884880808,-0.6760599218571152,0.6141298948719365,0.5,-0.0720026610536798,-0.8103286384976526,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,0,winter,0,0,0,1
alpha,alpha_H,2022-07-30,823,54,55,0.5,13:30,13:45,-0.4557618481325158,0,0,0.0,0.5357142857142857,0.7833748576656184,-0.9999644580155286,-0.6211602527748146,0.4968218932329027,0.3333333333333333,-0.0928016950817401,-0.8910798122065727,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-07-31,815,41,49,2.25,10:15,12:15,0.0046392956237175,0,0,0.0155130434902496,0.6428571428571428,0.732044241186282,-0.9996650530362078,-0.6721864754443679,0.3844260281601938,1.0,-0.1471759226693872,-0.9511737089201878,False,not_applicable,7,-0.4999999999999997,-0.8660254037844388,1,winter,0,0,0,1
alpha,alpha_H,2022-08-01,821,49,50,0.5,12:15,12:30,1.9698923042360743,0,0,0.0,0.8214285714285714,0.6500414594161359,-0.998910019584634,-0.5790342474980916,0.8797231587665059,0.3333333333333333,0.049225541332,0.8140845070422535,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-02,821,33,55,5.75,08:15,13:45,1.2208571221270192,0,0,0.0,0.6428571428571428,0.9170743897761588,-0.9999447204237548,-0.6870506740840042,0.7691024774936541,1.0,-0.0239983949006282,-0.3971830985915493,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-03,821,41,43,0.75,10:15,10:45,-0.7954876030358419,0,0,0.0071092454276119,0.5,0.252187268135389,-0.9999801588420888,-0.716221011753247,0.6122301993639233,0.5,-0.0860244129730641,-0.8647887323943662,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-04,773,53,59,1.75,13:15,14:45,0.2302030598164673,0,0,0.0109627761717133,0.7857142857142857,0.1530855180362574,-0.9999449336461768,-0.7295489850129278,0.7332794229664964,1.0,-0.0501055877934627,-0.6732394366197183,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-05,815,52,55,1.0,13:00,13:45,0.7456617099003033,0,0,0.0129109320139976,0.75,0.8679611454450656,-0.9999503353613456,-0.6712436172648211,0.7106004762734079,0.6666666666666666,-0.0382319146801795,-0.5530516431924883,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-06,821,47,48,0.5,11:45,12:00,1.598784937762776,0,0,0.0,0.9642857142857144,0.877646681863634,-0.999013660763628,-0.6408535593214698,0.8333561368790854,0.3333333333333333,0.0131288830354024,0.2169014084507041,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-07,791,48,58,2.75,12:00,14:30,1.826805552670621,0,0,0.0373516520847608,0.3571428571428571,0.6445242036540924,-0.9994260462875354,-0.6242782524448468,0.8608164743692497,1.0,0.0276699693163624,0.5230046948356808,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-08,821,33,47,3.75,08:15,11:45,2.051716628067129,0,0,0.0,0.3571428571428571,0.8733542152705916,-0.99986460416843,-0.6806615206351664,0.9215860767756606,1.0,0.0289858947614281,0.5511737089201878,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-09,823,53,54,0.5,13:15,13:30,1.0281854777247106,0,0,0.0,0.6071428571428572,0.8246303705111677,-0.9997984353169314,-0.6067059146525628,0.7754376959937492,0.3333333333333333,0.004943692778825,0.0892018779342722,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-10,805,41,48,2.0,10:15,12:00,2.4523342790164167,0,0,0.0,0.5357142857142857,0.7168170855339617,-0.9997077953881218,-0.6029129616561351,0.9107168146514836,1.0,0.0513312633064821,0.84037558685446,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-11,773,36,46,2.75,09:00,11:30,-0.1994769746477275,0,0,0.0112239728935025,0.1428571428571429,0.3185194823228949,-0.999908856552953,-0.7100936117511424,0.7240473204738219,1.0,-0.0466858051726844,-0.6394366197183099,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-12,773,37,43,1.75,09:15,10:45,-0.6509023879317086,0,0,0.0084701184457927,0.0714285714285714,0.1632394218629509,-0.9999107322347788,-0.727262624353536,0.681788267068351,1.0,-0.0664957857359145,-0.7821596244131456,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-13,823,55,58,1.0,13:45,14:30,-0.1404612405735668,0,0,0.0,0.3928571428571429,0.8154054918732011,-0.9998382684598472,-0.6473621216593078,0.5572816421124628,0.6666666666666666,-0.081340338564824,-0.8441314553990611,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-14,821,53,54,0.5,13:15,13:30,-0.312680668396188,0,0,0.0,0.6785714285714286,0.8517702057303068,-0.9997017547607546,-0.6066637011019845,0.4520609154795514,0.3333333333333333,-0.1028022693569892,-0.9192488262910798,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-15,821,42,52,2.75,10:30,13:00,2.579059057627914,0,0,0.0078807353577269,0.8571428571428572,1.0,-0.9999526635427536,-0.6732988650514088,0.902937497178506,1.0,0.0251945669655212,0.4591549295774648,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-16,791,51,54,1.0,12:45,13:30,2.971909235668191,0,0,0.0008015418654599,0.9642857142857144,0.959470433956824,-0.9996740731600946,-0.6097246075002626,0.9770998785834324,0.6666666666666666,0.0711996434117651,0.9417840375586854,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-17,815,32,56,6.25,08:00,14:00,0.8930273113829346,0,0,0.000865471140208,0.8571428571428572,0.931190787079936,-0.9998369756127664,-0.6872421356963648,0.6415039942601107,1.0,-0.0665591282456002,-0.784037558685446,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-18,823,53,54,0.5,13:15,13:30,1.4992754225616345,0,0,0.0,0.6071428571428572,0.9114075128147876,-0.9997817621351878,-0.6079609472050114,0.8296993896587983,0.3333333333333333,0.0226181375436064,0.4028169014084506,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-19,823,36,38,0.75,09:00,09:30,-0.0141793871146775,0,0,0.0,0.2142857142857143,0.1787764936603519,-0.9999530755844472,-0.6721417480892297,0.8175131379620358,0.5,-0.0028946511331403,-0.0497652582159624,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-20,791,35,53,4.75,08:45,13:15,2.241201648415025,0,0,0.0153110110925642,1.0,0.7992794022154209,-0.9998193088294014,-0.7155131454408787,0.909731940480252,1.0,0.0134324061740639,0.2187793427230047,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-21,791,43,55,3.25,10:45,13:45,1.1432492331653978,0,0,0.0,0.7857142857142857,0.9657480398049668,-0.9998852247316112,-0.6670049634545018,0.6936221330257656,1.0,-0.0424567742827091,-0.5924882629107981,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-22,821,51,58,2.0,12:45,14:30,1.2751895408692615,0,0,0.0024455653085329,0.6071428571428572,0.9915636288898296,-0.9999495566844716,-0.661409466926524,0.7448493273972816,1.0,-0.023537321300498,-0.3859154929577465,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-23,821,43,54,3.0,10:45,13:30,3.1313206090154244,0,0,0.0927227570898772,0.8928571428571429,0.9845132875384128,-0.9994777573829924,-0.634144242662431,0.9353216542416224,1.0,0.0491991288361396,0.8103286384976527,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-24,821,46,52,1.75,11:30,13:00,3.124878369591885,0,0,0.0169499198120611,0.8571428571428572,1.0,-0.9999452115963328,-0.6519507486218851,0.9742853695052116,1.0,0.0560957138664045,0.8723004694835681,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-25,773,42,58,4.25,10:30,14:30,1.0476553243363569,0,0,0.0475656897195239,0.5,0.7173463082770105,-0.9995671948508076,-0.674715104726301,0.7745132485778641,1.0,-0.0179571062290082,-0.2995305164319248,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-26,773,37,50,3.5,09:15,12:30,0.3501092791226772,0,0,0.0425803466616687,0.3214285714285714,0.6148630803347493,-0.9998871738029396,-0.6719720766378929,0.6944465807029447,1.0,-0.0438383124752225,-0.6075117370892018,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
alpha,alpha_H,2022-08-27,791,37,40,1.0,09:15,10:00,0.285751985364835,0,0,0.0307215948357959,0.0357142857142857,0.2245678332933696,-0.9987844339483434,-0.6228793593661663,0.7999125357084786,0.6666666666666666,0.0080488249020629,0.1417840375586854,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-28,751,44,56,3.25,11:00,14:00,2.326162535057466,0,0,0.0065913636062917,0.7142857142857143,0.940358361544497,-0.9999221392271992,-0.6860179484780959,0.9097806946528214,1.0,0.0232461130865821,0.4178403755868545,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,1,winter,0,0,0,1
alpha,alpha_H,2022-08-29,791,32,41,2.5,08:00,10:15,2.226791823570658,0,0,0.0,0.4642857142857143,0.7222000004095598,-0.999909818083282,-0.6728140214619853,0.944295889532201,1.0,0.0391565940997178,0.7295774647887323,False,not_applicable,8,-0.8660254037844385,-0.5000000000000004,0,winter,0,0,0,1
