weight_id,search_origin,weight_F1,weight_F3,weight_F4,excluded_outer_substation,inner_substations,inner_macro_precision,inner_macro_recall,inner_macro_f1,inner_pooled_tp,inner_pooled_fp,inner_pooled_fn,mean_inner_threshold,minimum_inner_threshold,maximum_inner_threshold,selection_context
weight_0856,random,0.30807630319412976,0.5051188823891988,0.18680481441667135,beta_C,7,0.6502630152049471,0.7527350576594275,0.6814096756254345,393,113,78,0.5099108815193176,0.5045247077941895,0.5180966258049011,outer_holdout_beta_C
weight_0857,random,0.5342333637193143,0.33282013770095864,0.132946498579727,beta_C,7,0.6772503691544172,0.75200461536596,0.695555102413385,393,83,78,0.5032703067575183,0.4962480366230011,0.5394688844680786,outer_holdout_beta_C
weight_0858,random,0.21615851955225407,0.6171596479165146,0.16668183253123142,beta_C,7,0.5648275557348305,0.5689190715913405,0.5379841780192205,329,127,142,0.6020431007657733,0.5785186886787415,0.6480905413627625,outer_holdout_beta_C
weight_0859,random,0.15050549115647466,0.09471775894679152,0.7547767498967338,beta_C,7,0.8087144200370332,0.7792355077229027,0.7773594236114926,392,51,79,0.8567992448806763,0.8477249145507812,0.8591228127479553,outer_holdout_beta_C
weight_0860,random,0.42822153697267173,0.2565315957682849,0.31524686725904344,beta_C,7,0.8126210899501067,0.7813696947310393,0.7824541933574383,392,49,79,0.6069037403379168,0.6068863272666931,0.6070082187652588,outer_holdout_beta_C
weight_0861,random,0.05454411521152453,0.3485497554439148,0.5969061293445607,beta_C,7,0.44110746831269865,0.4737527141392688,0.3361993000178301,212,392,259,0.864100524357387,0.8163254857063293,0.8957535028457642,outer_holdout_beta_C
weight_0862,random,0.49716953381671597,0.3452276982466367,0.15760276793664735,beta_C,7,0.7307910889374047,0.7671265186727372,0.727336634428836,384,78,87,0.5104599935667855,0.4973263144493103,0.5259701013565063,outer_holdout_beta_C
weight_0863,random,0.3514404876184234,0.36882966154376856,0.27972985083780794,beta_C,7,0.6980422472019111,0.7763138467508215,0.7082016865738837,392,103,79,0.5491335391998291,0.49999672174453735,0.5734548568725586,outer_holdout_beta_C
weight_0864,random,0.7393884678156728,0.17406555029816728,0.08654598188615995,beta_C,7,0.720889458284199,0.7575796621678974,0.6958785720015255,365,99,106,0.5301891182150159,0.4969857633113861,0.606361985206604,outer_holdout_beta_C
weight_0865,random,0.4681336225294778,0.0747378694852335,0.4571285079852887,beta_C,7,0.8009638756718109,0.792699705523235,0.778802082423322,394,50,77,0.7293421881539481,0.7142537832260132,0.7326391339302063,outer_holdout_beta_C
weight_0866,random,0.3144912383448801,0.11204245021930165,0.5734663114358183,beta_C,7,0.8113415876346458,0.7895386835386835,0.782060773236768,389,48,82,0.7608628869056702,0.7523102760314941,0.7814303636550903,outer_holdout_beta_C
weight_0867,random,0.4302776916871228,0.12402742425573791,0.4456948840571393,beta_C,7,0.798387154315183,0.7679507028918794,0.7596854110242006,376,51,95,0.7027877654348101,0.6826441884040833,0.7366727590560913,outer_holdout_beta_C
weight_0868,random,0.6507759079901392,0.21180938366676672,0.137414708343094,beta_C,7,0.7391935455449653,0.7549127604421723,0.7130164185051294,368,78,103,0.5531184928757804,0.49399781227111816,0.5820923447608948,outer_holdout_beta_C
weight_0869,random,0.26918925857391246,0.10175458511084615,0.6290561563152415,beta_C,7,0.8098990452146598,0.7805975070680953,0.7754121960469584,384,48,87,0.7913623367037091,0.7826523780822754,0.8072126507759094,outer_holdout_beta_C
weight_0870,random,0.2895021238377237,0.14886164035950716,0.5616362358027691,beta_C,7,0.7410729875262003,0.7573134055486996,0.7396876774506987,394,49,77,0.7489934393337795,0.7367873787879944,0.7510466575622559,outer_holdout_beta_C
weight_0871,random,0.08625612980055529,0.35861688896740224,0.5551269812320425,beta_C,7,0.5907096927377379,0.4695898517915325,0.5024646404893247,267,87,204,0.8338451640946525,0.8330212235450745,0.8387641906738281,outer_holdout_beta_C
weight_0872,random,0.38726594874426973,0.4328085892121475,0.1799254620435829,beta_C,7,0.6529482685556285,0.7829413704875889,0.6841753491858695,395,127,76,0.4788120133536203,0.4460260272026062,0.5220813751220703,outer_holdout_beta_C
weight_0873,random,0.22829971657137288,0.39339393438545606,0.37830634904317106,beta_C,7,0.6888066695209553,0.7910861314222658,0.7224600060725341,395,100,76,0.628689842564719,0.6285936832427979,0.6292667984962463,outer_holdout_beta_C
weight_0874,random,0.5106540899930384,0.4166609701155852,0.07268493989137623,beta_C,7,0.672172759778278,0.7496282634265828,0.6661119282721265,375,130,96,0.43618441053799223,0.31608647108078003,0.4923017919063568,outer_holdout_beta_C
weight_0875,random,0.11336987266678082,0.5729701166246245,0.31366001070859467,beta_C,7,0.4841290889591426,0.45701936345633826,0.3947644898932145,240,234,231,0.753110238483974,0.6425225734710693,0.7871004343032837,outer_holdout_beta_C
weight_0876,random,0.1964306190092348,0.683779633729061,0.11978974726170405,beta_C,7,0.5792804719189181,0.48084132674048646,0.47640759902718954,265,118,206,0.6396808964865548,0.5924137830734253,0.6669795513153076,outer_holdout_beta_C
weight_0877,random,0.35157088281169346,0.13301762127630962,0.515411495911997,beta_C,7,0.8071092802967287,0.7805975070680953,0.7737762000542332,384,50,87,0.7274420005934579,0.7161098122596741,0.7481749057769775,outer_holdout_beta_C
weight_0878,random,0.1892939978653448,0.7406551224596084,0.07005087967504693,beta_C,7,0.5521950849651578,0.46983454827152304,0.4505586472288386,259,132,212,0.640704904283796,0.5686307549476624,0.6623971462249756,outer_holdout_beta_C
weight_0879,random,0.12282542988652313,0.672080645214143,0.20509392489933398,beta_C,7,0.45745258570633995,0.4466058479335791,0.3820150972824415,240,250,231,0.7230520674160549,0.6018626689910889,0.7538527846336365,outer_holdout_beta_C
weight_0880,random,0.7043458541372863,0.1543876032146097,0.141266542648104,beta_C,7,0.7440933899382562,0.7322803862803863,0.6991925800377087,349,75,122,0.5938569818224225,0.5416476726531982,0.6471087336540222,outer_holdout_beta_C
weight_0881,random,0.4830942205234936,0.06420493296680542,0.45270084650970094,beta_C,7,0.8042650031042433,0.7850209006679595,0.7768255741190321,390,48,81,0.7398706333977836,0.7231805324554443,0.7450038194656372,outer_holdout_beta_C
weight_0882,random,0.27716780877014524,0.25601445581178733,0.46681773541806737,beta_C,7,0.7554136935930414,0.783093479816169,0.7426986703656133,395,77,76,0.6705030969211033,0.620191752910614,0.6801031827926636,outer_holdout_beta_C
weight_0883,random,0.613908841702817,0.21556195971539382,0.17052919858178914,beta_C,7,0.7339324025876964,0.7664452279746398,0.7143701333667628,373,84,98,0.5588131887572152,0.5029274225234985,0.5865533351898193,outer_holdout_beta_C
weight_0884,random,0.2847731208755625,0.593443588050876,0.12178329107356137,beta_C,7,0.615386527528541,0.7329654994865079,0.6436046983544517,369,132,102,0.5054156950541905,0.4801076352596283,0.5120806694030762,outer_holdout_beta_C
weight_0885,random,0.7160173890123042,0.16172073716341318,0.12226187382428257,beta_C,7,0.727448479320949,0.7539573237220295,0.7011724355175847,363,86,108,0.5657880221094403,0.5126244425773621,0.6071912050247192,outer_holdout_beta_C
weight_0886,random,0.19823967282591465,0.3933436071699796,0.40841672000410567,beta_C,7,0.650050993284076,0.7404575629785713,0.6725967985760614,372,107,99,0.6617979322160993,0.6454782485961914,0.6671338081359863,outer_holdout_beta_C
weight_0887,random,0.3575473539374806,0.39235381246531437,0.25009883359720503,beta_C,7,0.6985251992332892,0.7632753222501121,0.7010029742292311,386,101,85,0.5388842054775783,0.49207592010498047,0.5611920952796936,outer_holdout_beta_C
weight_0888,random,0.6228693346836516,0.1338033355807421,0.2433273297356064,beta_C,7,0.7890962348125118,0.7550377073906487,0.7463346314857303,368,56,103,0.6318911143711635,0.6203370094299316,0.6573615074157715,outer_holdout_beta_C
weight_0889,random,0.2615195414521276,0.4772162848534183,0.2612641736944541,beta_C,7,0.653536328438674,0.7655877530499379,0.6854399575977024,385,114,86,0.5646521874836513,0.5522156953811646,0.5722798109054565,outer_holdout_beta_C
weight_0890,random,0.8060573575928786,0.07318856581390232,0.12075407659321921,beta_C,7,0.743384006496895,0.7048307640072345,0.6841362996777461,336,72,135,0.6407609411648342,0.593571662902832,0.702383279800415,outer_holdout_beta_C
weight_0891,random,0.26021501439093503,0.6831856883991564,0.05659929720990858,beta_C,7,0.5651054121414946,0.6017223989829033,0.5531973012877098,346,139,125,0.5274050320897784,0.5152668952941895,0.588794469833374,outer_holdout_beta_C
weight_0892,random,0.34957439314364086,0.1445970006749539,0.5058286061814052,beta_C,7,0.8081916076406054,0.7868496079084314,0.779478664887818,389,50,82,0.7189109751156398,0.7117924094200134,0.7346828579902649,outer_holdout_beta_C
weight_0893,random,0.06616217076480228,0.6056922862133401,0.3281455430218575,beta_C,7,0.2993319235333444,0.798752364349003,0.391944438892549,395,884,76,0.7133634856769017,0.6567047238349915,0.7231900691986084,outer_holdout_beta_C
weight_0894,random,0.06811319007039303,0.6618294850950464,0.2700573248345606,beta_C,7,0.3012604918047931,0.7922461721285251,0.39643743731456793,394,837,77,0.7019769038472857,0.7018156051635742,0.7029446959495544,outer_holdout_beta_C
weight_0895,random,0.3358148326967327,0.14355951336071296,0.5206256539425543,beta_C,7,0.7327569192529595,0.767000868412633,0.7396250833434465,400,52,71,0.7236101116452899,0.7148250341415405,0.7472720742225647,outer_holdout_beta_C
weight_0896,random,0.11813827090069452,0.4313720849573058,0.45048964414199955,beta_C,7,0.5688866096001831,0.45792791895312907,0.4598355699543046,257,102,214,0.7825769782066345,0.7448533773422241,0.7957407236099243,outer_holdout_beta_C
weight_0897,random,0.3624650081515055,0.5778205746753818,0.05971441717311272,beta_C,7,0.6322028032939949,0.7955903331029381,0.6816466875512452,398,134,73,0.42636263370513916,0.3948132395744324,0.43297746777534485,outer_holdout_beta_C
weight_0898,random,0.18619330124374373,0.5983805164693604,0.21542618228689586,beta_C,7,0.569671492628059,0.5428654986470113,0.5203910346979262,303,130,168,0.6497339265687125,0.6322011351585388,0.684299886226654,outer_holdout_beta_C
weight_0899,random,0.4778543763041698,0.2146033528709319,0.3075422708248982,beta_C,7,0.7075418150541303,0.7641773390008684,0.7214499454695557,398,62,73,0.603655925818852,0.5917378664016724,0.6298630833625793,outer_holdout_beta_C
weight_0900,random,0.5937759201652751,0.2116204942342637,0.19460358560046104,beta_C,7,0.6842092369401446,0.7324116145292615,0.6845533305687181,373,72,98,0.5737389240946088,0.5455936193466187,0.6003097295761108,outer_holdout_beta_C
weight_0901,random,0.11944531125417841,0.1548828188945342,0.7256718698512875,beta_C,7,0.6819334842130172,0.7996531218548025,0.7187406290495632,414,109,57,0.8213563646589007,0.8145759105682373,0.8354816436767578,outer_holdout_beta_C
weight_0902,random,0.31355462172487486,0.1558484281186362,0.530596950156489,beta_C,7,0.7268698471011238,0.7622196104549045,0.7332141563579659,397,55,74,0.7259497387068612,0.7167816758155823,0.7363394498825073,outer_holdout_beta_C
weight_0903,random,0.29219595526078407,0.43406979729643147,0.27373424744278446,beta_C,7,0.6846753325836262,0.7734754750385003,0.7093542397345042,401,102,70,0.5536301136016846,0.5476900339126587,0.580478310585022,outer_holdout_beta_C
weight_0904,random,0.40365922898717055,0.325066434465703,0.2712743365471264,beta_C,7,0.8109089751170798,0.7265299574375206,0.7477039213761386,365,45,106,0.5920818533216204,0.5704498887062073,0.6019850969314575,outer_holdout_beta_C
weight_0905,random,0.06665305001363094,0.3636737549886321,0.5696731949977369,beta_C,7,0.45545856867020057,0.44175057249006827,0.3785241551044546,238,247,233,0.849754878452846,0.7821828126907349,0.8666422367095947,outer_holdout_beta_C
weight_0906,random,0.4993840746822668,0.4460286026001972,0.05458732271753582,beta_C,7,0.6711047964425042,0.7677529436016831,0.683402923130083,387,121,84,0.42532610041754587,0.32009583711624146,0.46213632822036743,outer_holdout_beta_C
weight_0907,random,0.3127463117998189,0.08705583980639109,0.6001978483937901,beta_C,7,0.8017399031684745,0.769631375160787,0.7630514090356523,377,51,94,0.7857368758746556,0.7728192210197449,0.8100563883781433,outer_holdout_beta_C
weight_0908,random,0.18865674050660303,0.3073925936353315,0.5039506658580654,beta_C,7,0.6820542358992622,0.7518692567936266,0.7019407132633654,392,94,79,0.7033936636788505,0.7029509544372559,0.706049919128418,outer_holdout_beta_C
weight_0909,random,0.12152771713115237,0.4387978377041423,0.43967444516470533,beta_C,7,0.5868343582629295,0.46023672126193127,0.4667608282947862,257,93,214,0.7789304341588702,0.7380948066711426,0.7906410694122314,outer_holdout_beta_C
weight_0910,random,0.17354208906985047,0.40195948565933787,0.4244984252708115,beta_C,7,0.6165533158258606,0.7163906420377009,0.6378076873836169,366,131,105,0.6810022422245571,0.67210853099823,0.682866096496582,outer_holdout_beta_C
weight_0911,random,0.24096339859457933,0.586143081930781,0.17289351947463968,beta_C,7,0.6142443779034459,0.6014808478169823,0.5842554724527383,328,115,143,0.5850358860833305,0.561559796333313,0.6179418563842773,outer_holdout_beta_C
weight_0912,random,0.2404070691999447,0.666475542631295,0.09311738816876028,beta_C,7,0.5574479865067797,0.5974443241165931,0.5439123327846128,342,143,129,0.5530540772846767,0.541951060295105,0.6178765296936035,outer_holdout_beta_C
weight_0913,random,0.14235346140676913,0.11887173040767922,0.7387748081855519,beta_C,7,0.7710311237785634,0.7770953472298011,0.7463895791634974,392,72,79,0.8392488445554461,0.8085818886756897,0.8462094068527222,outer_holdout_beta_C
weight_0914,random,0.30552899504203956,0.5577283201711385,0.13674268478682194,beta_C,7,0.6325969723070777,0.738356860692995,0.6658163613618638,386,123,85,0.49676553692136494,0.49242010712623596,0.5227999687194824,outer_holdout_beta_C
weight_0915,random,0.781509429776823,0.10143016572049676,0.11706040450268011,beta_C,7,0.7336731686485382,0.7249363577598871,0.685189628244873,344,80,127,0.620502233505249,0.5504198670387268,0.6851269602775574,outer_holdout_beta_C
weight_0916,random,0.15914724202328556,0.37389389165254006,0.46695886632417427,beta_C,7,0.5994739697965047,0.7030008348327677,0.6173750238473081,358,141,113,0.7056825927325657,0.6988082528114319,0.7162545323371887,outer_holdout_beta_C
weight_0917,random,0.41884899869188463,0.41717852530742194,0.16397247600069362,beta_C,7,0.6762405264299912,0.7573221045994156,0.6818962726434534,386,120,85,0.48394488436835154,0.41592782735824585,0.5274461507797241,outer_holdout_beta_C
weight_0918,random,0.27381194048102814,0.22545469106752158,0.5007333684514503,beta_C,7,0.7663482205898487,0.7633810615155153,0.7338950793485202,380,75,91,0.6955599018505642,0.6327372789382935,0.7274412512779236,outer_holdout_beta_C
weight_0919,random,0.17376267233277443,0.7681963996389618,0.05804092802826377,beta_C,7,0.5501992065273892,0.47931568897955457,0.4841129679045629,263,116,208,0.6546375070299421,0.6487811207771301,0.6847254037857056,outer_holdout_beta_C
weight_0920,random,0.6436395493457305,0.11767145967816336,0.23868899097610607,beta_C,7,0.7833537698139229,0.7569872872225814,0.7405105122205379,365,58,106,0.6383737410817828,0.6240750551223755,0.7011048197746277,outer_holdout_beta_C
weight_0921,random,0.28253645983947423,0.2493975006822286,0.468066039478297,beta_C,7,0.8074808160130161,0.7782382043726582,0.7776191689250365,393,49,78,0.6847949368613107,0.6817011833190918,0.6853902339935303,outer_holdout_beta_C
weight_0922,random,0.18078655100455054,0.4648797962646722,0.3543336527307771,beta_C,7,0.6092045142812951,0.6473740172059499,0.6137832572197898,348,121,123,0.6660549129758563,0.6660548448562622,0.6660553216934204,outer_holdout_beta_C
weight_0923,random,0.14352583215391446,0.6497996368463174,0.20667453099976824,beta_C,7,0.5783144597490415,0.43913604416125424,0.4761716168387286,249,89,222,0.7197846855436053,0.7053039073944092,0.7255682349205017,outer_holdout_beta_C
weight_0924,random,0.5369301442856902,0.2015347880206505,0.26153506769365936,beta_C,7,0.7753193554665668,0.7644358909064791,0.745931057649495,376,60,95,0.6029965792383466,0.5660253167152405,0.6178320646286011,outer_holdout_beta_C
weight_0925,random,0.15788726331577535,0.46529142064240353,0.3768213160418212,beta_C,7,0.5775956789054048,0.5543023157981142,0.5348700656659864,322,120,149,0.7081384488514492,0.691193699836731,0.7487020492553711,outer_holdout_beta_C
weight_0926,random,0.7307815440049098,0.12866697938273808,0.14055147661235207,beta_C,7,0.7453631852926954,0.7274991283226576,0.6959794724754439,346,74,125,0.6147257004465375,0.5670516490936279,0.6742243766784668,outer_holdout_beta_C
weight_0927,random,0.3895760752781568,0.5046961667700235,0.10572775795181984,beta_C,7,0.6253890384532628,0.8016108504007663,0.6817215908605567,415,145,56,0.4208929751600538,0.3955438733100891,0.4638151228427887,outer_holdout_beta_C
weight_0928,random,0.34593917163138255,0.24771507724301922,0.4063457511255983,beta_C,7,0.8073961947295603,0.7878815283689233,0.7805738356057732,396,53,75,0.6443166562489101,0.6377442479133606,0.6489806771278381,outer_holdout_beta_C
weight_0929,random,0.10945805280062451,0.14893470135541337,0.7416072458439621,beta_C,7,0.6883155213304833,0.7901754883771691,0.7193053082418394,407,102,64,0.8343355996268136,0.8307546973228455,0.8437167406082153,outer_holdout_beta_C
weight_0930,random,0.09580450974061189,0.1840547797954863,0.7201407104639018,beta_C,7,0.6646762033178895,0.7423249766106909,0.6825372144008449,374,99,97,0.8393662231309074,0.8291947245597839,0.8410614728927612,outer_holdout_beta_C
weight_0931,random,0.549373777183713,0.25158830404380444,0.19903791877248256,beta_C,7,0.6757710458000143,0.7613538095891037,0.6977912681728827,396,80,75,0.5450224791254316,0.5273306965827942,0.5771237015724182,outer_holdout_beta_C
weight_0932,random,0.24061419294765152,0.664727768787693,0.0946580382646556,beta_C,7,0.5642744933332865,0.6178524873818992,0.5638315678913067,345,144,126,0.5486243792942592,0.5422284007072449,0.5864835977554321,outer_holdout_beta_C
weight_0933,random,0.19962725020985428,0.3434661160817523,0.45690663370839335,beta_C,7,0.6888066695209553,0.7910861314222658,0.7224600060725341,395,100,76,0.6757573485374451,0.6756768822669983,0.6762401461601257,outer_holdout_beta_C
weight_0934,random,0.2421144617365163,0.10152152379765528,0.6563640144658285,beta_C,7,0.8089405562320059,0.7868496079084314,0.7798699649823824,389,49,82,0.8045251710074288,0.7987964153289795,0.814755916595459,outer_holdout_beta_C
weight_0935,random,0.6906822719725477,0.06517681510383892,0.2441409129236134,beta_C,7,0.7798986451471962,0.7449631806102394,0.7298324866832046,356,56,115,0.6781658615384784,0.650053083896637,0.7435327172279358,outer_holdout_beta_C
weight_0936,random,0.23753926878210863,0.39368306317012713,0.36877766804776424,beta_C,7,0.675973818098668,0.7559096608340307,0.6994969721154222,394,100,77,0.6205071551459176,0.6162691116333008,0.6281462907791138,outer_holdout_beta_C
weight_0937,random,0.40019478885447174,0.4038257579796549,0.19597945316587323,beta_C,7,0.6928772784776658,0.7542378163386568,0.6895481065837726,384,109,87,0.5067475523267474,0.4417155981063843,0.5439867973327637,outer_holdout_beta_C
weight_0938,random,0.4179824385555306,0.35022338991158464,0.23179417153288467,beta_C,7,0.7821262922224187,0.7396115537123941,0.7368208307356381,375,63,96,0.559140852519444,0.5393979549407959,0.5799676775932312,outer_holdout_beta_C
weight_0939,random,0.3890217782363307,0.44101154641439505,0.16996667534927423,beta_C,7,0.6389570105578616,0.7987919773970195,0.686899319254677,405,138,66,0.4644022413662502,0.44310545921325684,0.5180577039718628,outer_holdout_beta_C
weight_0940,random,0.7886311442598241,0.07093427771577923,0.14043457802439677,beta_C,7,0.7516008274123919,0.7371906655436068,0.7107250699057175,354,68,117,0.6486307808331081,0.6028199195861816,0.6680378317832947,outer_holdout_beta_C
weight_0941,random,0.39051594628518865,0.3972892544857416,0.2121947992290696,beta_C,7,0.6913676825125318,0.752506214607055,0.6892917357056074,382,108,89,0.5171179175376892,0.45428311824798584,0.5519751310348511,outer_holdout_beta_C
weight_0942,random,0.16696250619957834,0.16230527390483673,0.670732219895585,beta_C,7,0.7394743336930338,0.7834445535790074,0.7298549319995857,394,90,77,0.7929345199040004,0.7688682079315186,0.8044865131378174,outer_holdout_beta_C
weight_0943,random,0.21701242775029517,0.4311491455243406,0.35183842672536414,beta_C,7,0.6483326436065427,0.7393147058357142,0.6705367283533155,371,108,100,0.6302044561931065,0.6114989519119263,0.6352179050445557,outer_holdout_beta_C
weight_0944,random,0.4069694826451589,0.10810361071185673,0.4849269066429844,beta_C,7,0.7956779424098406,0.7684885180179297,0.7583347822606786,376,53,95,0.7257079396929059,0.7069555521011353,0.7559835314750671,outer_holdout_beta_C
weight_0945,random,0.14294610300147556,0.4046613072178587,0.45239258978066565,beta_C,7,0.5749330695207495,0.5604769068466547,0.5474771658865661,324,117,147,0.7377297707966396,0.7252203226089478,0.758947491645813,outer_holdout_beta_C
weight_0946,random,0.5003109082991619,0.2625584941263486,0.23713059757448962,beta_C,7,0.7662400436085852,0.7862249701745501,0.754733315783704,394,68,77,0.5616993052618844,0.5433871150016785,0.5662623643875122,outer_holdout_beta_C
weight_0947,random,0.35210939677627906,0.13831169967825552,0.5095789035454653,beta_C,7,0.8130388865082198,0.7828832213538096,0.7793775463097586,386,48,85,0.7227397305624825,0.7145792245864868,0.7431409955024719,outer_holdout_beta_C
weight_0948,random,0.1905838387727561,0.6586135567725071,0.15080260445473678,beta_C,7,0.5938313506202644,0.47598605129697574,0.48380944281308935,263,93,208,0.6546769397599357,0.6054530143737793,0.677681565284729,outer_holdout_beta_C
weight_0949,random,0.2943150418210091,0.4173065877931248,0.28837837038586617,beta_C,7,0.6853890457626868,0.7853202129336584,0.7155193838102039,405,104,66,0.5550454258918762,0.5487353205680847,0.5907957553863525,outer_holdout_beta_C
weight_0950,random,0.10229020643200064,0.19797696747455618,0.6997328260934432,beta_C,7,0.6625302610470036,0.7423249766106909,0.6815619003223169,374,101,97,0.8282853194645473,0.8187251091003418,0.8298786878585815,outer_holdout_beta_C
weight_0951,random,0.3079457579806988,0.1087410045238823,0.583313237495419,beta_C,7,0.8113415876346458,0.7895386835386835,0.782060773236768,389,48,82,0.7661791358675275,0.7585153579711914,0.7867622375488281,outer_holdout_beta_C
weight_0952,random,0.8631279797896299,0.0508434066817342,0.086028613528636,beta_C,7,0.7179653692507694,0.7313706816059756,0.6737333973652513,345,96,126,0.6349800484521049,0.5940477848052979,0.7138381600379944,outer_holdout_beta_C
weight_0953,random,0.06109621634798883,0.8215179103999196,0.11738587325209146,beta_C,7,0.28691172700569506,0.8333501139383491,0.38738405042430196,416,995,55,0.6500560981886727,0.6482904553413391,0.6606499552726746,outer_holdout_beta_C
weight_0954,random,0.5755470624708032,0.2988621584116272,0.12559077911756966,beta_C,7,0.6695489608318909,0.7536852876348675,0.691669894852747,394,85,77,0.5092006496020726,0.5023523569107056,0.5495039224624634,outer_holdout_beta_C
weight_0955,random,0.1914706669876753,0.2880556456839131,0.5204736873284116,beta_C,7,0.6937417804793989,0.7726096741726993,0.7162433461482417,400,95,71,0.7067682998520988,0.7018468379974365,0.7234228849411011,outer_holdout_beta_C
weight_0956,random,0.25793697906233154,0.17676217438297137,0.5653008465546971,beta_C,7,0.8126749099039579,0.7963649217262663,0.7887644412046236,398,51,73,0.740834287234715,0.7407474517822266,0.741355299949646,outer_holdout_beta_C
weight_0957,random,0.6561745596120014,0.14038413094807956,0.20344130943991912,beta_C,7,0.7631891393320132,0.7458765156412215,0.724157764838744,359,64,112,0.6176646266664777,0.5744151473045349,0.6473669409751892,outer_holdout_beta_C
weight_0958,random,0.2773955613802963,0.1251283399050745,0.5974760987146294,beta_C,7,0.7296162529463954,0.7641773390008684,0.7357985144816889,398,53,73,0.7673922010830471,0.7585781812667847,0.7837525606155396,outer_holdout_beta_C
weight_0959,random,0.7217048348632105,0.18947718849310674,0.08881797664368271,beta_C,7,0.7190286367072082,0.7575796621678974,0.6945933289445768,365,101,106,0.5199750874723706,0.4883003532886505,0.5955809354782104,outer_holdout_beta_C
weight_0960,random,0.4483592219455669,0.2468325652785343,0.30480821277589887,beta_C,7,0.7220464004129065,0.7446028667877408,0.7219837760556178,389,57,82,0.606285810470581,0.5973354578018188,0.632076621055603,outer_holdout_beta_C
weight_0961,random,0.1256709648724721,0.17144249740427553,0.7028865377232524,beta_C,7,0.6912881389489594,0.7901754883771691,0.7218779736716476,407,100,64,0.8096523029463631,0.8068236708641052,0.8200388550758362,outer_holdout_beta_C
weight_0962,random,0.588332578146643,0.22509423716107851,0.18657318469227852,beta_C,7,0.6713752038125805,0.7394622893446422,0.6795757243206503,378,79,93,0.560016930103302,0.5293188095092773,0.5891433954238892,outer_holdout_beta_C
weight_0963,random,0.40374673193632643,0.4231783425099089,0.17307492555376464,beta_C,7,0.6750105975830465,0.7460314792583701,0.6761249442158427,382,115,89,0.4928483707564218,0.426066517829895,0.5322073698043823,outer_holdout_beta_C
weight_0964,random,0.5993424772845511,0.11683315815712707,0.2838243645583218,beta_C,7,0.7627958651700244,0.7315904618257559,0.7087449573648879,349,66,122,0.6513631854738507,0.6175155639648438,0.7221904993057251,outer_holdout_beta_C
weight_0965,random,0.514359153042773,0.10853457463176452,0.37710627232546234,beta_C,7,0.7815692082040184,0.7604980248509661,0.7451820548459084,371,58,100,0.6854449680873326,0.6581575870513916,0.7188897728919983,outer_holdout_beta_C
weight_0966,random,0.5335873562768183,0.3457071243857924,0.12070551933738943,beta_C,7,0.6781796854322881,0.7401598774708019,0.6898122016932422,389,81,82,0.4979270654065268,0.4927695691585541,0.5267525911331177,outer_holdout_beta_C
weight_0967,random,0.08523244589541434,0.11814051848742027,0.7966270356171654,beta_C,7,0.6886272318165075,0.7884948161082616,0.7190823406481642,406,102,65,0.870985380240849,0.8682584166526794,0.8765422701835632,outer_holdout_beta_C
weight_0968,random,0.3835926508229721,0.19030185689370416,0.42610549228332384,beta_C,7,0.7268698471011238,0.7622196104549045,0.7332141563579659,397,55,74,0.6640548706054688,0.6539136171340942,0.6778291463851929,outer_holdout_beta_C
weight_0969,random,0.23725688882706963,0.2932316867785213,0.46951142439440896,beta_C,7,0.6804579264299203,0.7904558429432378,0.7107458232431849,401,109,70,0.6564145769391742,0.6391997337341309,0.6866015791893005,outer_holdout_beta_C
weight_0970,random,0.44167302419258947,0.18013341230654123,0.37819356350086925,beta_C,7,0.7313293892176443,0.748311792782381,0.7262900727410001,386,52,85,0.6523174217769078,0.6378752589225769,0.6735188961029053,outer_holdout_beta_C
weight_0971,random,0.2116341010673019,0.24716345420391944,0.5412024447287785,beta_C,7,0.690626675734501,0.8154642463045824,0.7325246977495953,421,104,50,0.6983128190040588,0.6950371861457825,0.717966616153717,outer_holdout_beta_C
weight_0972,random,0.6146182837012308,0.3039045994761364,0.08147711682263287,beta_C,7,0.6191765663644763,0.7668483150836093,0.6500369657592933,397,136,74,0.44539852014609743,0.23074866831302643,0.5285828113555908,outer_holdout_beta_C
weight_0973,random,0.20329548841139128,0.7095499474953206,0.08715456409328816,beta_C,7,0.5753236413042709,0.4536086154741617,0.4477004244830177,256,112,215,0.6335930568831307,0.5769398212432861,0.6589831709861755,outer_holdout_beta_C
weight_0974,random,0.3676737644591236,0.4449396973652518,0.1873865381756245,beta_C,7,0.6342936088571193,0.7921365152121453,0.6808747517954118,402,139,69,0.46747485228947233,0.4455861449241638,0.5220719575881958,outer_holdout_beta_C
weight_0975,random,0.09831137232160836,0.5174453037286085,0.3842433239497832,beta_C,7,0.45244728562036246,0.4621253088648047,0.3937320044824388,250,249,221,0.7805214183671134,0.6838955283164978,0.7982398271560669,outer_holdout_beta_C
weight_0976,random,0.3732312742303841,0.21316045725507105,0.4136082685145449,beta_C,7,0.8005221498921428,0.779802425399064,0.7724706155380859,388,54,83,0.6596120936529977,0.634658694267273,0.6679562330245972,outer_holdout_beta_C
weight_0977,random,0.422283692426762,0.525359302249195,0.05235700532404312,beta_C,7,0.6161705918343554,0.8115650866407169,0.678905866075911,419,155,52,0.36783084699085783,0.35519662499427795,0.40839213132858276,outer_holdout_beta_C
