subset_mask,feature_count,feature_set,feature_set_short,beta_sure_support,beta_sure_positive_support,beta_sure_tp,beta_sure_fp,beta_sure_fn,beta_sure_tn,beta_sure_precision,beta_sure_recall,beta_sure_f1,beta_sure_macro_precision,beta_sure_macro_recall,beta_sure_macro_f1,beta_all_support,beta_all_positive_support,beta_all_tp,beta_all_fp,beta_all_fn,beta_all_tn,beta_all_precision,beta_all_recall,beta_all_f1
136,2,F4_duration_plausibility + F8_substation_centered_core_score,F4+F8,2310,471,356,319,115,1520,0.5274074074074074,0.7558386411889597,0.6212914485165796,0.5188754467993804,0.7032917409387998,0.4633556672968655,2928,630,445,435,185,1863,0.5056818181818182,0.7063492063492064,0.5894039735099338
394,4,F2_roughness_improvement + F4_duration_plausibility + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F4+F8+F9,2310,471,332,266,139,1573,0.5551839464882943,0.7048832271762208,0.6211412535079514,0.5263093210113734,0.7125799168152109,0.5016771901567453,2928,630,416,391,214,1907,0.5154894671623296,0.6603174603174603,0.5789839944328461
290,3,F2_roughness_improvement + F6_solar_strength_ratio + F9_substation_rank_core_score,F2+F6+F9,2310,471,340,287,131,1552,0.5422647527910686,0.721868365180467,0.6193078324225865,0.5022986398461168,0.7493808674985145,0.5069930461149079,2928,630,435,442,195,1856,0.4960091220068415,0.6904761904761905,0.5773059057730591
128,1,F8_substation_centered_core_score,F8,2310,471,356,323,115,1516,0.524300441826215,0.7558386411889597,0.6191304347826087,0.4916821723737434,0.7161259655377302,0.4770725290622105,2928,630,445,467,185,1831,0.48793859649122806,0.7063492063492064,0.5771725032425422
200,3,F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score,F4+F7+F8,2310,471,351,315,120,1524,0.527027027027027,0.7452229299363057,0.6174142480211082,0.5211543312046036,0.7313279857397506,0.5042426300972331,2928,630,442,432,188,1866,0.505720823798627,0.7015873015873015,0.5877659574468085
292,3,F3_slope_continuity_improvement + F6_solar_strength_ratio + F9_substation_rank_core_score,F3+F6+F9,2310,471,408,443,63,1396,0.4794359576968273,0.8662420382165605,0.6172465960665658,0.4807369140512266,0.8073464052287582,0.5234587422129819,2928,630,525,629,105,1669,0.45493934142114384,0.8333333333333334,0.5885650224215246
490,6,F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F4+F6+F7+F8+F9,2310,471,318,244,153,1595,0.5658362989323843,0.6751592356687898,0.6156824782187802,0.5358939292283107,0.7045407011289364,0.5071824455058801,2928,630,401,351,229,1947,0.5332446808510638,0.6365079365079365,0.5803183791606368
422,5,F2_roughness_improvement + F3_slope_continuity_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F6+F8+F9,2310,471,345,311,126,1528,0.5259146341463414,0.732484076433121,0.6122448979591836,0.4936956152566522,0.7335276292335116,0.4976776425445481,2928,630,439,457,191,1841,0.48995535714285715,0.6968253968253968,0.5753604193971166
224,3,F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score,F6+F7+F8,2310,471,357,341,114,1498,0.5114613180515759,0.7579617834394905,0.6107784431137725,0.5045927147062532,0.7612994652406417,0.5103801822362624,2928,630,454,485,176,1813,0.483493077742279,0.7206349206349206,0.5787125557680051
322,3,F2_roughness_improvement + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F7+F9,2310,471,365,363,106,1476,0.5013736263736264,0.7749469214437368,0.6088407005838199,0.47998014183395504,0.771486036838978,0.4989629672882797,2928,630,472,553,158,1745,0.4604878048780488,0.7492063492063492,0.5703927492447131
466,5,F2_roughness_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F5+F7+F8+F9,2310,471,308,236,163,1603,0.5661764705882353,0.6539278131634819,0.6068965517241378,0.5376336106277038,0.6886322043969103,0.4990743827078498,2928,630,383,332,247,1966,0.5356643356643357,0.6079365079365079,0.5695167286245353
362,5,F2_roughness_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F4+F6+F7+F9,2310,471,338,305,133,1534,0.5256609642301711,0.7176220806794055,0.606822262118492,0.49202459809527316,0.7524860368389781,0.4992053094909009,2928,630,435,479,195,1819,0.4759299781181619,0.6904761904761905,0.5634715025906736
496,5,F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F5+F6+F7+F8+F9,2310,471,391,428,80,1411,0.47741147741147744,0.8301486199575372,0.6062015503875969,0.46665566874488784,0.8010796197266785,0.5025770067999356,2928,630,504,618,126,1680,0.44919786096256686,0.8,0.5753424657534246
418,4,F2_roughness_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F6+F8+F9,2310,471,343,319,128,1520,0.5181268882175226,0.7282377919320594,0.6054721977052074,0.4998806264907909,0.730534165181224,0.4980582677862488,2928,630,437,467,193,1831,0.4834070796460177,0.6936507936507936,0.5697522816166883
438,6,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F5+F6+F8+F9,2310,471,328,296,143,1543,0.5256410256410257,0.6963906581740976,0.5990867579908676,0.5096491123162863,0.6741659239453357,0.4950025319624242,2928,630,413,419,217,1879,0.4963942307692308,0.6555555555555556,0.5649794801641587
160,2,F6_solar_strength_ratio + F8_substation_centered_core_score,F6+F8,2310,471,351,350,120,1489,0.5007132667617689,0.7452229299363057,0.598976109215017,0.5112761539347865,0.7065056446821153,0.4692583149021608,2928,630,446,485,184,1813,0.4790547798066595,0.707936507936508,0.5714285714285715
432,4,F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F5+F6+F8+F9,2310,471,387,435,84,1404,0.4708029197080292,0.821656050955414,0.5986078886310904,0.47737922005962297,0.7909524658348188,0.5064355805849636,2928,630,494,605,136,1693,0.4494995450409463,0.7841269841269841,0.5714285714285714
458,5,F2_roughness_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F4+F7+F8+F9,2310,471,318,274,153,1565,0.5371621621621622,0.6751592356687898,0.5983066792097836,0.5278503527985203,0.7002578728461082,0.49514042693654875,2928,630,401,385,229,1913,0.510178117048346,0.6365079365079365,0.5663841807909605
316,5,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F3+F4+F5+F6+F9,2310,471,403,475,68,1364,0.45899772209567197,0.8556263269639066,0.5974796145292809,0.4605517728160877,0.7997510398098633,0.50719613315989,2928,630,513,675,117,1623,0.4318181818181818,0.8142857142857143,0.5643564356435643
440,5,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F5+F6+F8+F9,2310,471,387,438,84,1401,0.4690909090909091,0.821656050955414,0.5972222222222222,0.4789617535523117,0.7909524658348188,0.5069041836237006,2928,630,494,607,136,1691,0.44868301544050865,0.7841269841269841,0.5707683419988446
364,5,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F4+F6+F7+F9,2310,471,406,483,65,1356,0.4566929133858268,0.861995753715499,0.5970588235294118,0.4599865332208757,0.8059263220439691,0.5085775908567618,2928,630,522,682,108,1616,0.4335548172757475,0.8285714285714286,0.569247546346783
464,4,F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F5+F7+F8+F9,2310,471,381,426,90,1413,0.4721189591078067,0.8089171974522293,0.5962441314553991,0.47724503200291973,0.7839970291146762,0.5015004987397998,2928,630,483,593,147,1705,0.44888475836431224,0.7666666666666667,0.5662368112543962
406,5,F2_roughness_improvement + F3_slope_continuity_improvement + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F5+F8+F9,2310,471,323,292,148,1547,0.5252032520325203,0.6857749469214437,0.5948434622467771,0.5075319650129406,0.6646739453357101,0.48845366390968453,2928,630,403,414,227,1884,0.49326805385556916,0.6396825396825396,0.5570145127850725
472,5,F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F5+F7+F8+F9,2310,471,369,401,102,1438,0.4792207792207792,0.7834394904458599,0.5946817082997582,0.48475395611512634,0.7734800950683304,0.5013554504699844,2928,630,467,560,163,1738,0.45472249269717624,0.7412698412698413,0.5636692818346409
386,3,F2_roughness_improvement + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F8+F9,2310,471,360,381,111,1458,0.48582995951417,0.7643312101910829,0.594059405940594,0.4794277660958712,0.7626690433749258,0.49859180532952274,2928,630,464,550,166,1748,0.45759368836291914,0.7365079365079366,0.5644768856447688
300,4,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F9_substation_rank_core_score,F3+F4+F6+F9,2310,471,399,475,72,1364,0.45652173913043476,0.8471337579617835,0.5933085501858736,0.4670165203008175,0.8001527035056446,0.5059885781235338,2928,630,512,669,118,1629,0.43353090601185434,0.8126984126984127,0.5654334621755936
424,4,F4_duration_plausibility + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F6+F8+F9,2310,471,404,487,67,1352,0.45342312008978675,0.8577494692144374,0.5932452276064611,0.4677815391710458,0.8097825311942959,0.508815308175292,2928,630,521,689,109,1609,0.4305785123966942,0.8269841269841269,0.5663043478260869
262,3,F2_roughness_improvement + F3_slope_continuity_improvement + F9_substation_rank_core_score,F2+F3+F9,2310,471,355,371,116,1468,0.4889807162534435,0.7537154989384289,0.5931495405179616,0.47670786940837456,0.7344248366013072,0.4905018528076167,2928,630,455,530,175,1768,0.4619289340101523,0.7222222222222222,0.5634674922600619
436,5,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F5+F6+F8+F9,2310,471,405,493,66,1346,0.4510022271714922,0.8598726114649682,0.5916727538349159,0.4614758953721392,0.79983541295306,0.5049316641492837,2928,630,518,692,112,1606,0.428099173553719,0.8222222222222222,0.5630434782608695
500,6,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F5+F6+F7+F8+F9,2310,471,392,465,79,1374,0.4574095682613769,0.832271762208068,0.5903614457831325,0.4683857684896924,0.7817730243612596,0.5034361468264208,2928,630,499,654,131,1644,0.4327840416305291,0.792063492063492,0.5597307908020192
258,2,F2_roughness_improvement + F9_substation_rank_core_score,F2+F9,2310,471,341,346,130,1493,0.4963609898107715,0.7239915074309978,0.5889464594127807,0.4870468941284617,0.7501384432560902,0.49166426201505,2928,630,439,506,191,1792,0.46455026455026455,0.6968253968253968,0.5574603174603174
380,6,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F4+F5+F6+F7+F9,2310,471,407,505,64,1334,0.44627192982456143,0.8641188959660298,0.5885755603759942,0.447215480471793,0.8056191325014854,0.498832271111913,2928,630,522,714,108,1584,0.4223300970873786,0.8285714285714286,0.5594855305466239
376,5,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F4+F5+F6+F7+F9,2310,471,415,526,56,1313,0.4410201912858661,0.881104033970276,0.5878186968838527,0.4511290543089014,0.8226268568033274,0.5022050811228714,2928,630,537,745,93,1553,0.41887675507020283,0.8523809523809524,0.5617154811715481
368,4,F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F5+F6+F7+F9,2310,471,415,527,56,1312,0.440552016985138,0.881104033970276,0.5874026893135174,0.45095715120935626,0.8226268568033274,0.501961926850838,2928,630,537,746,93,1552,0.4185502727981294,0.8523809523809524,0.5614218504966023
444,6,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F5+F6+F8+F9,2310,471,403,499,68,1340,0.4467849223946785,0.8556263269639066,0.5870356882738529,0.46245335005592875,0.7942798573975044,0.5019956956568246,2928,630,511,690,119,1608,0.42547876769358867,0.8111111111111111,0.5581649371927907
308,4,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F3+F5+F6+F9,2310,471,402,498,69,1341,0.44666666666666666,0.8535031847133758,0.5864332603938731,0.45627194376680513,0.8004194890077243,0.49994534310544964,2928,630,516,706,114,1592,0.42225859247135844,0.819047619047619,0.5572354211663066
372,5,F3_slope_continuity_improvement + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F5+F6+F7+F9,2310,471,390,472,81,1367,0.45243619489559167,0.8280254777070064,0.5851462865716429,0.4636425424009709,0.7852299465240642,0.502489926574275,2928,630,501,660,129,1638,0.4315245478036176,0.7952380952380952,0.5594639865996651
360,4,F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F4+F6+F7+F9,2310,471,425,557,46,1282,0.43279022403258655,0.9023354564755839,0.5849965588437716,0.4454029701615517,0.8316666666666667,0.4991411656815741,2928,630,550,782,80,1516,0.41291291291291293,0.873015873015873,0.5606523955147809
488,5,F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F6+F7+F8+F9,2310,471,402,503,69,1336,0.44419889502762433,0.8535031847133758,0.5843023255813954,0.4660404671913765,0.814660724896019,0.5068265501308042,2928,630,519,700,111,1598,0.4257588187038556,0.8238095238095238,0.5613845321795564
296,3,F4_duration_plausibility + F6_solar_strength_ratio + F9_substation_rank_core_score,F4+F6+F9,2310,471,425,559,46,1280,0.43191056910569103,0.9023354564755839,0.584192439862543,0.4438993173267417,0.8316666666666667,0.49831671337601086,2928,630,551,783,79,1515,0.41304347826086957,0.8746031746031746,0.5610997963340122
356,4,F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F6+F7+F9,2310,471,380,450,91,1389,0.4578313253012048,0.8067940552016986,0.5841660261337434,0.46678119968047505,0.7803778966131907,0.494373272393551,2928,630,487,630,143,1668,0.4359892569382274,0.773015873015873,0.5575271894676588
266,3,F2_roughness_improvement + F4_duration_plausibility + F9_substation_rank_core_score,F2+F4+F9,2310,471,318,302,153,1537,0.5129032258064516,0.6751592356687898,0.5829514207149403,0.506561014557338,0.7115757575757575,0.48678131929533025,2928,630,406,439,224,1859,0.4804733727810651,0.6444444444444445,0.5505084745762713
408,4,F4_duration_plausibility + F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F5+F8+F9,2310,471,389,475,82,1364,0.45023148148148145,0.8259023354564756,0.5827715355805243,0.47003220129449796,0.7924676173499703,0.49871473255201715,2928,630,496,646,134,1652,0.4343257443082312,0.7873015873015873,0.5598194130925508
392,3,F4_duration_plausibility + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F8+F9,2310,471,406,523,65,1316,0.4370290635091496,0.861995753715499,0.5800000000000001,0.45799932185082987,0.810232917409388,0.4965531271903755,2928,630,522,726,108,1572,0.4182692307692308,0.8285714285714286,0.5559105431309905
476,6,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F5+F7+F8+F9,2310,471,377,455,94,1384,0.453125,0.8004246284501062,0.5786646201074443,0.4686840084692248,0.7655086155674391,0.49076526820877686,2928,630,477,623,153,1675,0.43363636363636365,0.7571428571428571,0.5514450867052024
352,3,F6_solar_strength_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F6+F7+F9,2310,471,424,572,47,1267,0.42570281124497994,0.9002123142250531,0.578050443081118,0.444240273645593,0.8306666666666667,0.49762346338142294,2928,630,550,796,80,1502,0.4086181277860327,0.873015873015873,0.5566801619433199
416,3,F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F6+F8+F9,2310,471,402,518,69,1321,0.4369565217391304,0.8535031847133758,0.5780014378145218,0.45510129686562695,0.809921568627451,0.49672086698720264,2928,630,522,723,108,1575,0.41927710843373495,0.8285714285714286,0.5568000000000001
492,6,F3_slope_continuity_improvement + F4_duration_plausibility + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F6+F7+F8+F9,2310,471,385,479,86,1360,0.44560185185185186,0.8174097664543525,0.5767790262172285,0.4618700613234672,0.7815609031491384,0.49268522446783697,2928,630,495,666,135,1632,0.4263565891472868,0.7857142857142857,0.5527638190954773
330,4,F2_roughness_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F9_substation_rank_core_score,F2+F4+F7+F9,2310,471,318,315,153,1524,0.5023696682464455,0.6751592356687898,0.5760869565217391,0.5058017326876458,0.7268484848484849,0.49031828785470577,2928,630,409,468,221,1830,0.4663625997719498,0.6492063492063492,0.5428002654280026
384,2,F8_substation_centered_core_score + F9_substation_rank_core_score,F8+F9,2310,471,410,546,61,1293,0.42887029288702927,0.8704883227176221,0.5746320953048353,0.44894121607422893,0.8174224598930482,0.4948594149682395,2928,630,530,756,100,1542,0.4121306376360809,0.8412698412698413,0.5532359081419624
456,4,F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F7+F8+F9,2310,471,403,530,68,1309,0.43193997856377275,0.8556263269639066,0.5740740740740741,0.45461306457248923,0.8121051693404635,0.49544463567473884,2928,630,520,730,110,1568,0.416,0.8253968253968254,0.5531914893617021
468,5,F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F5+F7+F8+F9,2310,471,379,471,92,1368,0.44588235294117645,0.8046709129511678,0.5738077214231643,0.46283499803564504,0.7675086155674391,0.48849423941212117,2928,630,482,648,148,1650,0.4265486725663717,0.765079365079365,0.5477272727272727
260,2,F3_slope_continuity_improvement + F9_substation_rank_core_score,F3+F9,2310,471,413,558,58,1281,0.4253347064881565,0.8768577494692145,0.5728155339805826,0.44598769948777744,0.8155359477124182,0.494195690219789,2928,630,534,775,96,1523,0.4079449961802903,0.8476190476190476,0.5507993811242909
192,2,F7_solar_peak_alignment + F8_substation_centered_core_score,F7+F8,2310,471,347,395,124,1444,0.46765498652291104,0.7367303609341825,0.5721352019785655,0.48309081348125005,0.7386411170528818,0.48296251808397894,2928,630,440,542,190,1756,0.4480651731160896,0.6984126984126984,0.5459057071960298
400,3,F5_n_height_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F5+F8+F9,2310,471,383,485,88,1354,0.4412442396313364,0.8131634819532909,0.5720687079910382,0.46393641425874954,0.7859970291146762,0.49031959061655483,2928,630,488,660,142,1638,0.4250871080139373,0.7746031746031746,0.5489313835770528
312,4,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F4+F5+F6+F9,2310,471,406,545,65,1294,0.42691903259726605,0.861995753715499,0.5710267229254571,0.44000018142101893,0.8136553773024361,0.4862362146388476,2928,630,529,767,101,1531,0.408179012345679,0.8396825396825397,0.54932502596054
484,5,F3_slope_continuity_improvement + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F6+F7+F8+F9,2310,471,398,525,73,1314,0.4312026002166847,0.8450106157112527,0.5710186513629842,0.4493373990863443,0.7999988116458705,0.4893925195496382,2928,630,518,731,112,1567,0.41473178542834266,0.8222222222222222,0.5513571048430015
508,7,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F5+F6+F7+F8+F9,2310,471,379,479,92,1360,0.4417249417249417,0.8046709129511678,0.5703536493604213,0.46757076802378905,0.763468211527035,0.4844584143383863,2928,630,479,651,151,1647,0.42389380530973453,0.7603174603174603,0.5443181818181818
480,4,F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F6+F7+F8+F9,2310,471,401,536,70,1303,0.4279615795090715,0.851380042462845,0.5696022727272728,0.4553128673364689,0.8141455733808676,0.4971443873245373,2928,630,520,736,110,1562,0.4140127388535032,0.8253968253968254,0.5514316012725345
504,6,F4_duration_plausibility + F5_n_height_ratio + F6_solar_strength_ratio + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F4+F5+F6+F7+F8+F9,2310,471,357,427,114,1412,0.45535714285714285,0.7579617834394905,0.5689243027888446,0.4684678415205513,0.7714575163398693,0.48387139080098196,2928,630,462,603,168,1695,0.43380281690140843,0.7333333333333333,0.5451327433628318
324,3,F3_slope_continuity_improvement + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F7+F9,2310,471,375,473,96,1366,0.44221698113207547,0.7961783439490446,0.5686125852918877,0.4677972260619062,0.7651818181818182,0.4875376449279589,2928,630,477,644,153,1654,0.4255129348795718,0.7571428571428571,0.544831524842947
288,2,F6_solar_strength_ratio + F9_substation_rank_core_score,F6+F9,2310,471,413,571,58,1268,0.41971544715447157,0.8768577494692145,0.5676975945017183,0.4436768594066839,0.8191960784313725,0.49163147547200925,2928,630,540,786,90,1512,0.4072398190045249,0.8571428571428571,0.5521472392638037
332,4,F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F4+F7+F9,2310,471,401,548,70,1291,0.422550052687039,0.851380042462845,0.5647887323943662,0.4425640281123885,0.8001182412358883,0.48669477659699056,2928,630,516,746,114,1552,0.40887480190174325,0.819047619047619,0.5454545454545454
304,3,F5_n_height_ratio + F6_solar_strength_ratio + F9_substation_rank_core_score,F5+F6+F9,2310,471,406,566,65,1273,0.4176954732510288,0.861995753715499,0.5627165627165628,0.43847292578192115,0.8136553773024361,0.48524139281398726,2928,630,531,789,99,1509,0.4022727272727273,0.8428571428571429,0.5446153846153846
268,3,F3_slope_continuity_improvement + F4_duration_plausibility + F9_substation_rank_core_score,F3+F4+F9,2310,471,411,588,60,1251,0.4114114114114114,0.8726114649681529,0.5591836734693878,0.44545248429694945,0.8151901366607248,0.4929200863531281,2928,630,533,804,97,1494,0.3986537023186238,0.846031746031746,0.5419420437214032
340,4,F3_slope_continuity_improvement + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F3+F5+F7+F9,2310,471,376,500,95,1339,0.4292237442922374,0.7983014861995754,0.5582776540460282,0.44975168065492266,0.7636482471776589,0.4795974344717932,2928,630,479,681,151,1617,0.41293103448275864,0.7603174603174603,0.535195530726257
336,3,F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F5+F7+F9,2310,471,400,562,71,1277,0.4158004158004158,0.8492569002123143,0.5582693649685974,0.43822528698927293,0.8100510992275698,0.48109871128449383,2928,630,517,778,113,1520,0.3992277992277992,0.8206349206349206,0.537142857142857
448,3,F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F7+F8+F9,2310,471,405,592,66,1247,0.4062186559679037,0.8598726114649682,0.5517711171662125,0.44585267246319416,0.817660724896019,0.49012907444292714,2928,630,524,803,106,1495,0.3948756593820648,0.8317460317460318,0.5355135411343893
256,1,F9_substation_rank_core_score,F9,2310,471,420,634,51,1205,0.3984819734345351,0.89171974522293,0.5508196721311476,0.4331430657805714,0.8264242424242425,0.4845727263446579,2928,630,551,862,79,1436,0.3899504600141543,0.8746031746031746,0.5394028389623103
264,2,F4_duration_plausibility + F9_substation_rank_core_score,F4+F9,2310,471,420,634,51,1205,0.3984819734345351,0.89171974522293,0.5508196721311476,0.4331430657805714,0.8264242424242425,0.4845727263446579,2928,630,551,862,79,1436,0.3899504600141543,0.8746031746031746,0.5394028389623103
328,3,F4_duration_plausibility + F7_solar_peak_alignment + F9_substation_rank_core_score,F4+F7+F9,2310,471,419,633,52,1206,0.3982889733840304,0.8895966029723992,0.5502298095863427,0.4330815076204217,0.8256666666666667,0.48411003756763693,2928,630,547,860,83,1438,0.38877043354655294,0.8682539682539683,0.5370643102601865
420,4,F3_slope_continuity_improvement + F6_solar_strength_ratio + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F6+F8+F9,2310,471,387,552,84,1287,0.41214057507987223,0.821656050955414,0.5489361702127661,0.4442895725058722,0.7918841354723708,0.4756529746610413,2928,630,497,762,133,1536,0.3947577442414615,0.7888888888888889,0.5262043409211223
284,4,F3_slope_continuity_improvement + F4_duration_plausibility + F5_n_height_ratio + F9_substation_rank_core_score,F3+F4+F5+F9,2310,471,406,604,65,1235,0.401980198019802,0.861995753715499,0.5482781904118839,0.4242414199280885,0.8015531788472965,0.4751880024196839,2928,630,525,832,105,1466,0.3868828297715549,0.8333333333333334,0.5284348263714141
452,4,F3_slope_continuity_improvement + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F7+F8+F9,2310,471,395,577,76,1262,0.4063786008230453,0.8386411889596603,0.5474705474705476,0.44151299417285794,0.7898877005347593,0.47904039514796504,2928,630,514,779,116,1519,0.39752513534416084,0.8158730158730159,0.5345813832553302
390,4,F2_roughness_improvement + F3_slope_continuity_improvement + F8_substation_centered_core_score + F9_substation_rank_core_score,F2+F3+F8+F9,2310,471,311,355,160,1484,0.466966966966967,0.6602972399150743,0.5470536499560246,0.48055554516755977,0.6976690433749257,0.459754279591411,2928,630,402,496,228,1802,0.44766146993318484,0.638095238095238,0.5261780104712042
320,2,F7_solar_peak_alignment + F9_substation_rank_core_score,F7+F9,2310,471,414,634,57,1205,0.3950381679389313,0.8789808917197452,0.5450954575378538,0.43301436565187124,0.8204242424242425,0.4810631463888731,2928,630,544,856,86,1442,0.38857142857142857,0.8634920634920635,0.535960591133005
460,5,F3_slope_continuity_improvement + F4_duration_plausibility + F7_solar_peak_alignment + F8_substation_centered_core_score + F9_substation_rank_core_score,F3+F4+F7+F8+F9,2310,471,387,562,84,1277,0.4077976817702845,0.821656050955414,0.5450704225352112,0.4427697146914844,0.7859281045751634,0.4772633083994593,2928,630,502,758,128,1540,0.3984126984126984,0.7968253968253968,0.5312169312169311
344,4,F4_duration_plausibility + F5_n_height_ratio + F7_solar_peak_alignment + F9_substation_rank_core_score,F4+F5+F7+F9,2310,471,400,598,71,1241,0.40080160320641284,0.8492569002123143,0.5445881552076243,0.43866156764078534,0.8100510992275698,0.48173186928176637,2928,630,519,815,111,1483,0.38905547226386805,0.8238095238095238,0.5285132382892056
272,2,F5_n_height_ratio + F9_substation_rank_core_score,F5+F9,2310,471,401,603,70,1236,0.399402390438247,0.851380042462845,0.543728813559322,0.42110279215303403,0.8136749851455733,0.4671163257756281,2928,630,523,836,107,1462,0.38484179543782193,0.8301587301587302,0.5258924082453494
280,3,F4_duration_plausibility + F5_n_height_ratio + F9_substation_rank_core_score,F4+F5+F9,2310,471,401,603,70,1236,0.399402390438247,0.851380042462845,0.543728813559322,0.42110279215303403,0.8136749851455733,0.4671163257756281,2928,630,523,836,107,1462,0.38484179543782193,0.8301587301587302,0.5258924082453494
